source_image_id,annotation_id,split,class,canonical_geometry_type,canonical_area_px,reconstructed_area_px,connected_components,component_rings,joined,hole_count,hole_pixels,thinness,adapter_point_count,mask_iou,dice,control_iou,merged_iou,join_loss,serialization_loss,absolute_area_error_px,relative_area_error,signed_relative_area_error,fp_pixels,fn_pixels,bbox_max_delta_px,reason_flags
G6t1yK9gNn0LIS4hbciD,453,validation,vest_on_body,CANONICAL_POLYGON,216690,218008,1,1,0,0,0,6.836697,119,0.993067559,0.996521723,0.991894468,0.991894468,0.000000000,-0.001173091,1318,0.006082422,0.006082422,1415,97,1.000,RASTER_BOUNDARY_DIFFERENCE
GKGcxwlCacsz6brHHLRV,465,validation,helmet_loose,CANONICAL_POLYGON,846962,848416,1,1,0,0,0,4.943061,99,0.998074262,0.999036203,0.996880986,0.996880986,0.000000000,-0.001193276,1454,0.001716724,0.001716724,1544,90,1.000,RASTER_BOUNDARY_DIFFERENCE
H6Qo9zKVlWVMqPD3713Z,476,validation,person,CANONICAL_POLYGON,2350,2404,1,1,0,0,0,3.929056,11,0.971795935,0.985696256,0.958674304,0.958674304,0.000000000,-0.013121631,54,0.022978723,0.022978723,61,7,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,499,validation,person,CANONICAL_POLYGON,218855,219872,1,1,0,0,0,4.923151,86,0.995020713,0.997504143,0.994068155,0.994068155,0.000000000,-0.000952558,1017,0.004646912,0.004646912,1056,39,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,500,validation,person,CANONICAL_POLYGON,434796,435873,1,1,0,0,0,5.147505,84,0.997231258,0.998613710,0.995999615,0.995999615,0.000000000,-0.001231643,1077,0.002477024,0.002477024,1142,65,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,501,validation,helmet_on_head,CANONICAL_POLYGON,49393,49931,1,1,0,0,0,5.471933,46,0.988030664,0.993979300,0.987292121,0.987292121,0.000000000,-0.000738543,538,0.010892232,0.010892232,568,30,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,502,validation,helmet_on_head,CANONICAL_POLYGON,40762,41132,1,1,0,0,0,4.189678,28,0.989650146,0.994798154,0.988559353,0.988559353,0.000000000,-0.001090793,370,0.009077082,0.009077082,398,28,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,503,validation,person,CANONICAL_POLYGON,216404,217560,1,1,0,0,0,5.713285,88,0.993953317,0.996967490,0.993530928,0.993530928,0.000000000,-0.000422389,1156,0.005341861,0.005341861,1236,80,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,504,validation,helmet_on_head,CANONICAL_POLYGON,52281,52462,1,1,0,0,0,4.686609,23,0.995370811,0.997680036,0.989321620,0.989321620,0.000000000,-0.006049191,181,0.003462061,0.003462061,212,31,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,505,validation,helmet_on_head,CANONICAL_POLYGON,26319,26738,1,1,0,0,0,3.817048,18,0.983735886,0.991801270,0.987042740,0.987042740,0.000000000,0.003306854,419,0.015920058,0.015920058,427,8,1.000,RASTER_BOUNDARY_DIFFERENCE
HvvG43BEgtvO5Az8qBX5,506,validation,vest_on_body,CANONICAL_RLE,198720,198967,3,2,1,2,154,6.576024,1285,0.992499699,0.996235733,0.999220612,0.999185443,0.000035169,0.006685743,247,0.001242955,0.001242955,872,625,0.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
HvvG43BEgtvO5Az8qBX5,507,validation,vest_on_body,CANONICAL_RLE,146792,146442,1,1,0,0,0,5.686663,474,0.995549325,0.997769699,1.000000000,1.000000000,0.000000000,0.004450675,350,0.002384326,-0.002384326,152,502,1.000,SERIALIZATION_ONLY
HvvG43BEgtvO5Az8qBX5,508,validation,vest_on_body,CANONICAL_RLE,161024,161558,5,5,1,8,368,7.276160,1160,0.988644490,0.994289824,0.997719837,0.996855112,0.000864725,0.008210622,534,0.003316276,0.003316276,1188,654,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
HvvG43BEgtvO5Az8qBX5,509,validation,vest_on_body,CANONICAL_RLE,116693,117406,3,3,1,1,2,7.359150,1105,0.985420960,0.992656953,0.999982861,0.995470211,0.004512650,0.010049251,713,0.006110049,0.006110049,1216,503,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
JSKtWAeEIHCqkNcipvGH,555,validation,person,CANONICAL_POLYGON,25826,26424,1,1,0,0,0,5.972420,44,0.976695797,0.988210526,0.979967309,0.979967309,0.000000000,0.003271512,598,0.023154960,0.023154960,607,9,1.000,RASTER_BOUNDARY_DIFFERENCE
JSKtWAeEIHCqkNcipvGH,556,validation,person,CANONICAL_POLYGON,19633,19958,1,1,0,0,0,6.800891,38,0.983020285,0.991437448,0.976250934,0.976250934,0.000000000,-0.006769352,325,0.016553762,0.016553762,332,7,1.000,RASTER_BOUNDARY_DIFFERENCE
JSKtWAeEIHCqkNcipvGH,557,validation,vest_on_body,CANONICAL_POLYGON,5177,5339,1,1,0,0,0,4.188080,13,0.969288390,0.984404717,0.963455772,0.963455772,0.000000000,-0.005832617,162,0.031292254,0.031292254,163,1,1.000,RASTER_BOUNDARY_DIFFERENCE
JSKtWAeEIHCqkNcipvGH,558,validation,helmet_on_head,CANONICAL_POLYGON,1117,1158,1,1,0,0,0,3.896450,9,0.964594128,0.981978022,0.937925170,0.937925170,0.000000000,-0.026668958,41,0.036705461,0.036705461,41,0,0.000,RASTER_BOUNDARY_DIFFERENCE
JSKtWAeEIHCqkNcipvGH,559,validation,vest_on_body,CANONICAL_POLYGON,3565,3750,1,1,0,0,0,5.139954,16,0.946514103,0.972522215,0.955854643,0.955854643,0.000000000,0.009340540,185,0.051893408,0.051893408,193,8,1.000,RASTER_BOUNDARY_DIFFERENCE
JSKtWAeEIHCqkNcipvGH,560,validation,helmet_on_head,CANONICAL_POLYGON,1026,1103,1,1,0,0,0,3.987986,9,0.930190390,0.963832785,0.939282429,0.939282429,0.000000000,0.009092039,77,0.075048733,0.075048733,77,0,1.000,RASTER_BOUNDARY_DIFFERENCE
L51HLb9pTcXWg0hlY2eI,592,validation,helmet_loose,CANONICAL_POLYGON,304354,305398,1,1,0,0,0,4.078583,54,0.996346183,0.998169748,0.995973405,0.995973405,0.000000000,-0.000372778,1044,0.003430216,0.003430216,1080,36,1.000,RASTER_BOUNDARY_DIFFERENCE
L51HLb9pTcXWg0hlY2eI,593,validation,helmet_loose,CANONICAL_POLYGON,67249,67646,1,1,0,0,0,4.869253,33,0.991863916,0.995915342,0.989643183,0.989643183,0.000000000,-0.002220733,397,0.005903434,0.005903434,474,77,1.000,RASTER_BOUNDARY_DIFFERENCE
LVQG21gdyYgR1aZBE6h9,614,validation,person,CANONICAL_POLYGON,168124,169211,1,1,0,0,0,5.847081,68,0.992975387,0.996475314,0.992545469,0.992545469,0.000000000,-0.000429919,1087,0.006465466,0.006465466,1138,51,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,635,validation,vest_loose,CANONICAL_POLYGON,203478,205188,1,1,0,0,0,5.756109,37,0.991617648,0.995791184,0.993962043,0.993962043,0.000000000,0.002344395,1710,0.008403857,0.008403857,1715,5,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,636,validation,vest_loose,CANONICAL_POLYGON,135104,136377,1,1,0,0,0,5.869215,63,0.990519624,0.995237236,0.992140848,0.992140848,0.000000000,0.001621223,1273,0.009422371,0.009422371,1283,10,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,637,validation,vest_loose,CANONICAL_POLYGON,152916,154320,1,1,0,0,0,6.142912,61,0.990527959,0.995241443,0.991817586,0.991817586,0.000000000,0.001289627,1404,0.009181511,0.009181511,1433,29,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,638,validation,vest_loose,CANONICAL_POLYGON,151294,152127,1,1,0,0,0,6.189262,48,0.993986909,0.996984388,0.992481696,0.992481696,0.000000000,-0.001505213,833,0.005505836,0.005505836,874,41,0.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,639,validation,vest_loose,CANONICAL_POLYGON,281922,283240,1,1,0,0,0,5.829329,83,0.995135383,0.997561761,0.994914058,0.994914058,0.000000000,-0.000221325,1318,0.004675052,0.004675052,1348,30,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,640,validation,vest_loose,CANONICAL_POLYGON,327765,328962,1,1,0,0,0,5.784002,107,0.996051828,0.998022009,0.995416662,0.995416662,0.000000000,-0.000635166,1197,0.003652007,0.003652007,1248,51,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,641,validation,vest_loose,CANONICAL_POLYGON,97394,98316,1,1,0,0,0,5.685974,27,0.989893444,0.994921057,0.991892195,0.991892195,0.000000000,0.001998751,922,0.009466702,0.009466702,958,36,1.000,RASTER_BOUNDARY_DIFFERENCE
Mbgd4Kw22vX5vdWxqfRn,642,validation,vest_loose,CANONICAL_POLYGON,101459,102702,1,1,0,0,0,5.929050,22,0.987819602,0.993872483,0.990974800,0.990974800,0.000000000,0.003155198,1243,0.012251254,0.012251254,1247,4,1.000,RASTER_BOUNDARY_DIFFERENCE
NSxOF60pUyiloAjZa1zY,663,validation,person,CANONICAL_RLE,3938,3977,1,1,0,0,0,5.409743,117,0.967926405,0.983701832,1.000000000,1.000000000,0.000000000,0.032073595,39,0.009903504,0.009903504,84,45,1.000,SERIALIZATION_ONLY
NSxOF60pUyiloAjZa1zY,664,validation,person,CANONICAL_RLE,9503,9535,1,1,0,0,0,4.806903,149,0.982918446,0.991385650,1.000000000,1.000000000,0.000000000,0.017081554,32,0.003367358,0.003367358,98,66,1.000,SERIALIZATION_ONLY
NSxOF60pUyiloAjZa1zY,665,validation,person,CANONICAL_RLE,336313,337144,1,1,0,2,565,6.317793,1442,0.992735741,0.996354630,0.998322835,0.998322835,0.000000000,0.005587094,831,0.002470913,0.002470913,1643,812,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
NSxOF60pUyiloAjZa1zY,666,validation,person,CANONICAL_RLE,82781,82971,3,3,1,0,0,8.899002,1017,0.983130137,0.991493315,1.000000000,0.998444096,0.001555904,0.015313959,190,0.002295213,0.002295213,800,610,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
P2bOf45tvhUMqEYK8wqW,686,validation,vest_on_body,CANONICAL_POLYGON,32805,33275,1,1,0,0,0,5.135213,36,0.984980475,0.992433414,0.985948971,0.985948971,0.000000000,0.000968496,470,0.014327084,0.014327084,485,15,1.000,RASTER_BOUNDARY_DIFFERENCE
P2bOf45tvhUMqEYK8wqW,687,validation,person,CANONICAL_POLYGON,85607,86363,1,1,0,0,0,6.157463,64,0.990301375,0.995127057,0.988038139,0.988038139,0.000000000,-0.002263236,756,0.008831054,0.008831054,797,41,1.000,RASTER_BOUNDARY_DIFFERENCE
P2bOf45tvhUMqEYK8wqW,688,validation,helmet_on_head,CANONICAL_POLYGON,3020,3088,1,1,0,0,0,4.404842,14,0.973505654,0.986574984,0.959744409,0.959744409,0.000000000,-0.013761245,68,0.022516556,0.022516556,75,7,1.000,RASTER_BOUNDARY_DIFFERENCE
QYjn7wMnjUSLcCSRwwn1,728,validation,person,CANONICAL_POLYGON,632684,635395,1,1,0,0,0,7.296119,138,0.995381640,0.997685475,0.995448715,0.995448715,0.000000000,0.000067075,2711,0.004284919,0.004284919,2823,112,1.000,RASTER_BOUNDARY_DIFFERENCE
QYjn7wMnjUSLcCSRwwn1,729,validation,person,CANONICAL_POLYGON,18131,18429,1,1,0,0,0,4.935708,28,0.983399338,0.991630197,0.980237154,0.980237154,0.000000000,-0.003162184,298,0.016435938,0.016435938,302,4,1.000,RASTER_BOUNDARY_DIFFERENCE
R32m4IeILycIsDayiufx,732,validation,person,CANONICAL_POLYGON,77916,78739,1,1,0,0,0,6.805481,65,0.988411353,0.994171906,0.987898929,0.987898929,0.000000000,-0.000512423,823,0.010562657,0.010562657,868,45,1.000,RASTER_BOUNDARY_DIFFERENCE
R32m4IeILycIsDayiufx,733,validation,vest_on_body,CANONICAL_RLE,53624,53702,1,1,0,0,0,4.376290,336,0.990836579,0.995397201,1.000000000,1.000000000,0.000000000,0.009163421,78,0.001454573,0.001454573,286,208,1.000,SERIALIZATION_ONLY
RRlPrUJXfRWGGJ6CeKIL,756,validation,person,CANONICAL_POLYGON,633152,635325,1,1,0,0,0,5.513680,114,0.996300050,0.998146596,0.996313413,0.996313413,0.000000000,0.000013363,2173,0.003432035,0.003432035,2262,89,1.000,RASTER_BOUNDARY_DIFFERENCE
RRlPrUJXfRWGGJ6CeKIL,757,validation,helmet_on_head,CANONICAL_POLYGON,104057,104980,1,1,0,0,0,6.600681,80,0.989975725,0.994962614,0.989548431,0.989548431,0.000000000,-0.000427293,923,0.008870138,0.008870138,988,65,1.000,RASTER_BOUNDARY_DIFFERENCE
RRlPrUJXfRWGGJ6CeKIL,758,validation,vest_on_body,CANONICAL_POLYGON,64310,64704,1,1,0,0,0,4.444966,25,0.993325402,0.996651526,0.990672649,0.990672649,0.000000000,-0.002652754,394,0.006126574,0.006126574,413,19,1.000,RASTER_BOUNDARY_DIFFERENCE
RRlPrUJXfRWGGJ6CeKIL,759,validation,vest_on_body,CANONICAL_POLYGON,91799,92537,1,1,0,0,0,4.418934,28,0.991400730,0.995681798,0.992384744,0.992384744,0.000000000,0.000984013,738,0.008039303,0.008039303,767,29,1.000,RASTER_BOUNDARY_DIFFERENCE
RRlPrUJXfRWGGJ6CeKIL,760,validation,vest_on_body,CANONICAL_POLYGON,146444,147359,1,1,0,0,0,4.940495,63,0.993154960,0.996565726,0.992090733,0.992090733,0.000000000,-0.001064227,915,0.006248122,0.006248122,962,47,1.000,RASTER_BOUNDARY_DIFFERENCE
SA6z7RB5PM7Ij8AwZgp1,768,validation,vest_on_body,CANONICAL_RLE,150433,150797,9,4,1,1,60,6.304827,1042,0.991339988,0.995651164,0.999548152,0.998672199,0.000875953,0.007332211,364,0.002419682,0.002419682,837,473,30.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
SA6z7RB5PM7Ij8AwZgp1,769,validation,person,CANONICAL_RLE,320803,329951,1,1,0,8,8972,5.810626,1324,0.967998113,0.983738863,0.972793571,0.972793571,0.000000000,0.004795458,9148,0.028515943,0.028515943,9865,717,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
SA6z7RB5PM7Ij8AwZgp1,770,validation,helmet_on_head,CANONICAL_RLE,20625,20679,1,1,0,0,0,5.243283,353,0.979772804,0.989783072,1.000000000,1.000000000,0.000000000,0.020227196,54,0.002618182,0.002618182,238,184,1.000,SERIALIZATION_ONLY
Sx8zzDNF7sd2E0aaDtN8,813,validation,vest_on_body,CANONICAL_POLYGON,24954,25257,1,1,0,0,0,4.278265,14,0.988003326,0.993965466,0.983801509,0.983801509,0.000000000,-0.004201817,303,0.012142342,0.012142342,303,0,1.000,RASTER_BOUNDARY_DIFFERENCE
Sx8zzDNF7sd2E0aaDtN8,814,validation,helmet_on_head,CANONICAL_POLYGON,139495,140254,1,1,0,0,0,4.807016,57,0.993991276,0.996986584,0.993082173,0.993082173,0.000000000,-0.000909102,759,0.005441055,0.005441055,801,42,1.000,RASTER_BOUNDARY_DIFFERENCE
Sx8zzDNF7sd2E0aaDtN8,815,validation,person,CANONICAL_RLE,87298,86972,1,1,0,0,0,7.356190,521,0.982977368,0.991415619,1.000000000,1.000000000,0.000000000,0.017022632,326,0.003734335,-0.003734335,585,911,1.000,SERIALIZATION_ONLY
Sx8zzDNF7sd2E0aaDtN8,816,validation,person,CANONICAL_RLE,137003,137724,19,17,1,1,3,10.209178,1399,0.982786743,0.991318655,0.999948907,0.993322216,0.006626692,0.010535473,721,0.005262658,0.005262658,1553,832,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
Sx8zzDNF7sd2E0aaDtN8,817,validation,person,CANONICAL_RLE,169079,169367,4,3,1,2,86,7.207159,1274,0.991421107,0.995692075,0.999485709,0.999095910,0.000389799,0.007674803,288,0.001703346,0.001703346,873,585,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
Sx8zzDNF7sd2E0aaDtN8,818,validation,person,CANONICAL_RLE,476901,477451,2,2,1,3,113,5.433432,1382,0.996201504,0.998097138,0.999763110,0.999677186,0.000085924,0.003475682,550,0.001153279,0.001153279,1183,633,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
UzXLvGMEvzoOvv29dkyY,876,validation,helmet_loose,CANONICAL_POLYGON,23657,23880,1,1,0,0,0,4.146806,19,0.988995816,0.994467467,0.985559265,0.985559265,0.000000000,-0.003436550,223,0.009426385,0.009426385,243,20,1.000,RASTER_BOUNDARY_DIFFERENCE
UzXLvGMEvzoOvv29dkyY,877,validation,helmet_loose,CANONICAL_POLYGON,27147,27452,1,1,0,0,0,3.895614,18,0.988455095,0.994194033,0.987508194,0.987508194,0.000000000,-0.000946901,305,0.011235127,0.011235127,311,6,1.000,RASTER_BOUNDARY_DIFFERENCE
UzXLvGMEvzoOvv29dkyY,878,validation,helmet_loose,CANONICAL_POLYGON,30999,31265,1,1,0,0,0,3.836947,19,0.990982637,0.995470898,0.987839908,0.987839908,0.000000000,-0.003142729,266,0.008580922,0.008580922,274,8,1.000,RASTER_BOUNDARY_DIFFERENCE
VBtNhSPdKWG9aB5UwSAp,889,validation,person,CANONICAL_POLYGON,432203,434064,1,1,0,0,0,4.846915,99,0.995560900,0.997775513,0.996269431,0.996269431,0.000000000,0.000708531,1861,0.004305847,0.004305847,1894,33,1.000,RASTER_BOUNDARY_DIFFERENCE
VBtNhSPdKWG9aB5UwSAp,890,validation,helmet_loose,CANONICAL_POLYGON,24760,24886,1,1,0,0,0,3.782486,18,0.991415965,0.995689482,0.987861364,0.987861364,0.000000000,-0.003554601,126,0.005088853,0.005088853,170,44,1.000,RASTER_BOUNDARY_DIFFERENCE
VBtNhSPdKWG9aB5UwSAp,891,validation,vest_on_body,CANONICAL_RLE,98469,98762,4,3,1,0,0,9.467308,1110,0.984195330,0.992034721,0.999939067,0.998235956,0.001703111,0.014040626,293,0.002975556,0.002975556,932,639,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
WRFgtFooB6kjdViPXWHk,930,validation,helmet_loose,CANONICAL_POLYGON,308846,309966,1,1,0,0,0,4.067064,50,0.995987459,0.997989696,0.995899643,0.995899643,0.000000000,-0.000087816,1120,0.003626403,0.003626403,1182,62,1.000,RASTER_BOUNDARY_DIFFERENCE
WRFgtFooB6kjdViPXWHk,931,validation,helmet_loose,CANONICAL_POLYGON,69192,69770,1,1,0,0,0,4.837493,29,0.991344597,0.995653488,0.990044977,0.990044977,0.000000000,-0.001299620,578,0.008353567,0.008353567,591,13,1.000,RASTER_BOUNDARY_DIFFERENCE
WeIamb2srt7SBgcfAFq1,932,validation,person,CANONICAL_POLYGON,58351,58675,1,1,0,0,0,4.767133,27,0.994104216,0.997043392,0.990374658,0.990374658,0.000000000,-0.003729557,324,0.005552604,0.005552604,335,11,1.000,RASTER_BOUNDARY_DIFFERENCE
WeIamb2srt7SBgcfAFq1,933,validation,person,CANONICAL_POLYGON,77099,77612,1,1,0,0,0,4.903360,43,0.993107713,0.996541939,0.990766817,0.990766817,0.000000000,-0.002340896,513,0.006653783,0.006653783,524,11,0.000,RASTER_BOUNDARY_DIFFERENCE
WeIamb2srt7SBgcfAFq1,934,validation,person,CANONICAL_POLYGON,34948,35368,1,1,0,0,0,5.014531,33,0.987843836,0.993884749,0.986631243,0.986631243,0.000000000,-0.001212593,420,0.012017855,0.012017855,425,5,1.000,RASTER_BOUNDARY_DIFFERENCE
WvGmeXrUqULTXbaSGJgZ,961,validation,helmet_on_head,CANONICAL_POLYGON,51799,52207,1,1,0,0,0,5.145459,45,0.991460192,0.995711786,0.987457284,0.987457284,0.000000000,-0.004002908,408,0.007876600,0.007876600,427,19,1.000,RASTER_BOUNDARY_DIFFERENCE
WvGmeXrUqULTXbaSGJgZ,962,validation,person,CANONICAL_POLYGON,294497,296012,1,1,0,0,0,5.441778,92,0.994646120,0.997315875,0.994455725,0.994455725,0.000000000,-0.000190395,1515,0.005144365,0.005144365,1550,35,1.000,RASTER_BOUNDARY_DIFFERENCE
WvGmeXrUqULTXbaSGJgZ,963,validation,vest_on_body,CANONICAL_POLYGON,16190,16763,1,1,0,0,0,8.886885,35,0.963825983,0.981579826,0.961990572,0.961990572,0.000000000,-0.001835411,573,0.035392217,0.035392217,590,17,1.000,RASTER_BOUNDARY_DIFFERENCE
WvGmeXrUqULTXbaSGJgZ,964,validation,vest_on_body,CANONICAL_POLYGON,10384,10635,1,1,0,0,0,6.677239,23,0.972133609,0.985869927,0.961345007,0.961345007,0.000000000,-0.010788601,251,0.024171803,0.024171803,274,23,2.000,RASTER_BOUNDARY_DIFFERENCE
WvGmeXrUqULTXbaSGJgZ,965,validation,vest_on_body,CANONICAL_POLYGON,5465,5858,1,1,0,0,0,9.270971,16,0.932912257,0.965291884,0.935317392,0.935317392,0.000000000,0.002405135,393,0.071912168,0.071912168,393,0,0.000,RASTER_BOUNDARY_DIFFERENCE
ZtkHwixUGYxprWRUjVfK,1044,validation,person,CANONICAL_POLYGON,2782004,2785500,1,1,0,0,0,4.826049,117,0.998679634,0.999339381,0.998524357,0.998524357,0.000000000,-0.000155277,3496,0.001256648,0.001256648,3587,91,1.000,RASTER_BOUNDARY_DIFFERENCE
ZtkHwixUGYxprWRUjVfK,1045,validation,helmet_on_head,CANONICAL_POLYGON,436415,438028,1,1,0,0,0,4.671891,76,0.996253784,0.998123377,0.996407642,0.996407642,0.000000000,0.000153858,1613,0.003696023,0.003696023,1627,14,1.000,RASTER_BOUNDARY_DIFFERENCE
ahfMFVQYlwiC5qDCiYTe,1050,validation,vest_on_body,CANONICAL_POLYGON,8581,8793,1,1,0,0,0,4.407142,18,0.975216007,0.987452515,0.972598067,0.972598067,0.000000000,-0.002617940,212,0.024705745,0.024705745,215,3,1.000,RASTER_BOUNDARY_DIFFERENCE
ahfMFVQYlwiC5qDCiYTe,1051,validation,person,CANONICAL_POLYGON,18274,18705,1,1,0,0,0,6.316982,44,0.974213870,0.986938533,0.972919560,0.972919560,0.000000000,-0.001294310,431,0.023585422,0.023585422,457,26,1.000,RASTER_BOUNDARY_DIFFERENCE
d1LRdQbKYoIKVWX76Mj1,1080,validation,person,CANONICAL_POLYGON,2105860,2109297,1,1,0,0,0,5.085703,154,0.998330757,0.999164681,0.998142690,0.998142690,0.000000000,-0.000188066,3437,0.001632112,0.001632112,3479,42,1.000,RASTER_BOUNDARY_DIFFERENCE
eK6ftnVVMa7WC57HMKWj,1123,validation,person,CANONICAL_RLE,531055,542920,1,1,0,15,12415,7.608461,1813,0.971475355,0.985531321,0.977156053,0.977156053,0.000000000,0.005680698,11865,0.022342319,0.022342319,13702,1837,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
eK6ftnVVMa7WC57HMKWj,1124,validation,person,CANONICAL_RLE,26016,26109,2,2,1,0,0,6.835763,494,0.974506610,0.987088729,1.000000000,0.998196677,0.001803323,0.023690067,93,0.003574723,0.003574723,383,290,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
feq9UuxoWtVRBPUnMr4G,1194,validation,person,CANONICAL_RLE,221980,227926,3,3,1,3,5546,7.112569,1229,0.968790341,0.984147800,0.975624764,0.975273277,0.000351487,0.006482936,5946,0.026786197,0.026786197,6539,593,0.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
feq9UuxoWtVRBPUnMr4G,1195,validation,person,CANONICAL_RLE,142232,142636,2,2,1,1,11,8.484589,1094,0.988885010,0.994411447,0.999922668,0.999543209,0.000379459,0.010658199,404,0.002840430,0.002840430,998,594,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
feq9UuxoWtVRBPUnMr4G,1196,validation,person,CANONICAL_RLE,109643,110156,7,7,1,2,44,11.052927,1465,0.982224828,0.991032716,0.999598859,0.996953936,0.002644922,0.014729109,513,0.004678821,0.004678821,1242,729,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
hKVfPWLhNq2uN8d3SJs1,1235,validation,vest_on_body,CANONICAL_RLE,885290,885633,5,5,1,0,0,7.076381,2345,0.995480395,0.997735079,1.000000000,0.999521290,0.000478710,0.004040895,343,0.000387444,0.000387444,2177,1834,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
hKVfPWLhNq2uN8d3SJs1,1236,validation,helmet_on_head,CANONICAL_RLE,149944,150046,1,1,0,0,0,4.252137,602,0.994335897,0.997159905,1.000000000,1.000000000,0.000000000,0.005664103,102,0.000680254,0.000680254,477,375,1.000,SERIALIZATION_ONLY
hKVfPWLhNq2uN8d3SJs1,1237,validation,person,CANONICAL_RLE,1370011,1369627,1,1,0,0,0,5.003092,1993,0.997564691,0.998780861,1.000000000,1.000000000,0.000000000,0.002435309,384,0.000280290,-0.000280290,1478,1862,1.000,SERIALIZATION_ONLY
hn0aQnTlX2RCubxvozTD,1242,validation,person,CANONICAL_POLYGON,194521,195890,1,1,0,0,0,7.894687,112,0.992431627,0.996201439,0.991024785,0.991024785,0.000000000,-0.001406842,1369,0.007037801,0.007037801,1426,57,1.000,RASTER_BOUNDARY_DIFFERENCE
hsfBHYazMXnS3WJlQzR7,1243,validation,vest_on_body,CANONICAL_RLE,137794,137495,1,1,0,0,0,4.832561,567,0.991384549,0.995673638,1.000000000,1.000000000,0.000000000,0.008615451,299,0.002169906,-0.002169906,446,745,1.000,SERIALIZATION_ONLY
hsfBHYazMXnS3WJlQzR7,1244,validation,vest_on_body,CANONICAL_RLE,143054,143007,1,1,0,0,0,5.188017,686,0.994693573,0.997339728,1.000000000,1.000000000,0.000000000,0.005306427,47,0.000328547,-0.000328547,357,404,0.000,SERIALIZATION_ONLY
hsfBHYazMXnS3WJlQzR7,1245,validation,person,CANONICAL_RLE,477335,476761,1,1,0,0,0,5.197761,986,0.995486555,0.997738173,1.000000000,1.000000000,0.000000000,0.004513445,574,0.001202510,-0.001202510,792,1366,1.000,SERIALIZATION_ONLY
