source_image_id,source_name,v4_split,v4_image_id_or_filename,v4_coco_image_id,mapping_method,mapping_confidence,is_augmented,candidates,selected_mae,rejected_mae,notes
iJ4dUZWQCFaMhFRpxFFB,premium_photo-1664475400254-d4181fe4b533.jpg,valid,premium_photo-1664475400254-d4181fe4b533_jpg.rf.76bb803bfe8b4f0f6e39eb403e78b516.jpg,47,exact_name,high,false,1,1.3002,,single export record; matches the deterministic re-render
iYDeCo5SbjJugwsbVESB,photo-1556033773-e6988a371bec.jpg,valid,photo-1556033773-e6988a371bec_jpg.rf.e321cf5b22c8d344f05ab8e3f917adff.jpg,75,exact_name,high,false,1,2.4250,,single export record; matches the deterministic re-render
iaiWnIvvT5pVlhb0dKOl,photo-1581094480465-4e6c25fb4a52.jpg,valid,photo-1581094480465-4e6c25fb4a52_jpg.rf.4d4d09a58e69ad268a62a391ed84e8aa.jpg,82,exact_name,high,false,1,1.5843,,single export record; matches the deterministic re-render
ifby7cAiqu9ONl1N8bBb,px_0123_7843976.jpg,valid,px_0123_7843976_jpg.rf.4745bfe8d8e2c6257d3f7e73392c7817.jpg,72,exact_name,high,false,1,1.5832,,single export record; matches the deterministic re-render
imjwATL2GrVSVnpZbh6h,px_0007_32467381.jpg,train,px_0007_32467381_jpg.rf.84d5ac11282ed885d4b3688917725c27.jpg,348,exact_name,high,false,2,1.8807,76.2743,pristine 1.88 vs augmented 76.27
inWNXCMjoiZbYJ8VZYuO,photo-1599707254554-027aeb4deacd.jpg,train,photo-1599707254554-027aeb4deacd_jpg.rf.91fd5dc79149e36abdec49e1d8189dad.jpg,391,exact_name,high,false,2,4.0624,113.9596,pristine 4.06 vs augmented 113.96
iubfYkjY0FQevxBHrSDF,premium_photo-1664475180502-0190b52ce2a7.jpg,train,premium_photo-1664475180502-0190b52ce2a7_jpg.rf.f07ebe48d5627e9e6c0926d90770f6b7.jpg,422,exact_name,high,false,2,2.7328,56.3167,pristine 2.73 vs augmented 56.32
j62kdLyGTgOcZr6cFg4l,photo-1651595761609-840923cb33a6.jpg,train,photo-1651595761609-840923cb33a6_jpg.rf.886d84568880a0d6db5d2197c4df814c.jpg,406,exact_name,high,false,2,1.4837,78.8081,pristine 1.48 vs augmented 78.81
jB6vHTpd3bg6PYMbkqIa,photo-1722898414188-df8e94b0cfee.jpg,train,photo-1722898414188-df8e94b0cfee_jpg.rf.230f9b2f9d7e1005b95ad5c2c47c7a4c.jpg,434,exact_name,high,false,2,3.0039,66.3584,pristine 3.00 vs augmented 66.36
jDwIXNJBgF475XoAE6vp,photo-1574757987642-5755f0839101.jpg,train,photo-1574757987642-5755f0839101_jpg.rf.8c051d94ac4885e6f8dea9e9cd2ba25a.jpg,468,exact_name,high,false,2,3.6842,52.7876,pristine 3.68 vs augmented 52.79
jMjBquUFO7RKmJoREtKf,photo-1641980923573-52ab5800e6ef.jpg,test,photo-1641980923573-52ab5800e6ef_jpg.rf.57cb606801b91c84d534128d9ba73e54.jpg,21,exact_name,high,false,1,1.3497,,single export record; matches the deterministic re-render
jZRJXWZrSuoa2xxRDSQL,photo-1591955506264-3f5a6834570a.jpg,test,photo-1591955506264-3f5a6834570a_jpg.rf.e0098f173d79e72a49cfb8225698d4e3.jpg,26,exact_name,high,false,1,3.5450,,single export record; matches the deterministic re-render
k5KncB0t5cKDlnJjjD7R,photo-1664731730005-019a7d27d543.jpg,valid,photo-1664731730005-019a7d27d543_jpg.rf.7d96600bfd2559e1c7f61e77a7fb71b7.jpg,84,exact_name,high,false,1,3.3921,,single export record; matches the deterministic re-render
k9xkkgvQEhZ5r4UBzBLi,photo-1600880292203-757bb62b4baf.jpg,train,photo-1600880292203-757bb62b4baf_jpg.rf.308b5fe3de3d16f2f55818b213c70c3e.jpg,395,exact_name,high,false,2,2.4707,71.0224,pristine 2.47 vs augmented 71.02
kTH5lgBkMr7IPrRdEdsH,premium_photo-1681989493328-0e5301879a4f.jpg,valid,premium_photo-1681989493328-0e5301879a4f_jpg.rf.8f3e0adc593caf55dd59e8bec4bf477d.jpg,60,exact_name,high,false,1,2.5656,,single export record; matches the deterministic re-render
kd9SJdeJNaqWF3otEono,pb_0140_6657476.jpg,train,pb_0140_6657476_jpg.rf.69259ec7f4adbbf5cb59d91f403bfd1d.jpg,351,exact_name,high,false,2,1.8541,70.4897,pristine 1.85 vs augmented 70.49
keYyPpX3glyxtyVpJW0h,photo-1594311009695-8d4304224a57.jpg,train,photo-1594311009695-8d4304224a57_jpg.rf.7787f9651fdb4c35ddfd35f756fd0179.jpg,431,exact_name,high,false,2,1.4771,91.4527,pristine 1.48 vs augmented 91.45
kfY9GYBFnMHnsmXlT7Pk,px_0135_8487346.jpg,test,px_0135_8487346_jpg.rf.0737762c73f84a502a23b5269430fbba.jpg,25,exact_name,high,false,1,2.6855,,single export record; matches the deterministic re-render
krq8FSSwp3IHgm9N0pao,tu_un_09087_PDhBT8TNjbk.jpg,train,tu_un_09087_PDhBT8TNjbk_jpg.rf.b745a41ebbd6622d86116bd1912d4b48.jpg,409,exact_name,high,false,2,1.5344,14.9544,pristine 1.53 vs augmented 14.95
kusZ7rL0IJdPP025Z3VL,photo-1516880711640-ef7db81be3e1.jpg,train,photo-1516880711640-ef7db81be3e1_jpg.rf.3b0dd7d67e9477de914c5c621b4121dd.jpg,500,exact_name,high,false,2,4.4441,78.6732,pristine 4.44 vs augmented 78.67
kvlkvPKhlcIlNoa2lJKq,photo-1640236889840-40f550ed5ef9.jpg,valid,photo-1640236889840-40f550ed5ef9_jpg.rf.9584a628c757a64804416f3b85b17344.jpg,66,exact_name,high,false,1,2.1003,,single export record; matches the deterministic re-render
l3CKxvrKhNSJ5s7EZGYx,photo-1694521787673-28cbd8830ea5.jpg,train,photo-1694521787673-28cbd8830ea5_jpg.rf.a0b6c020618186c3d807171e0d8730a3.jpg,455,exact_name,high,false,2,3.4443,59.9954,pristine 3.44 vs augmented 60.00
l6p3b5329wOTIlDWrxKz,photo-1707553031390-e2b41823d6c0.jpg,train,photo-1707553031390-e2b41823d6c0_jpg.rf.8d0aba334b7674cbcad1207640fa42cf.jpg,430,exact_name,high,false,2,1.2782,43.9575,pristine 1.28 vs augmented 43.96
l9Dl2hgmgUUntj7KnCDr,premium_photo-1664301171216-9e0e0cd8d103.jpg,train,premium_photo-1664301171216-9e0e0cd8d103_jpg.rf.6367b6284129269541b6320d7c56c0be.jpg,504,exact_name,high,false,2,2.5013,57.2752,pristine 2.50 vs augmented 57.28
lHkj3xNmUL3G67dHG1Zr,px_0003_8487362.jpg,test,px_0003_8487362_jpg.rf.c276e5dd36df4d6681777789e5e5c236.jpg,19,exact_name,high,false,1,1.7197,,single export record; matches the deterministic re-render
lSb8IK6pm0WEKyASISFH,photo-1640236890278-823b8baec180.jpg,train,photo-1640236890278-823b8baec180_jpg.rf.96ad95db94e00a609d62ffa28041abd6.jpg,478,exact_name,high,false,2,2.8343,54.4805,pristine 2.83 vs augmented 54.48
lgBtELsXF4mmvJVuTAhW,photo-1763328044360-7a2ac98efe6c.jpg,train,photo-1763328044360-7a2ac98efe6c_jpg.rf.d373e9f1923d474aece6a1c11de84a97.jpg,505,exact_name,high,false,2,2.2181,67.0002,pristine 2.22 vs augmented 67.00
ljmzAWSjDGWvNtmeIhi5,px_0013_8487363.jpg,train,px_0013_8487363_jpg.rf.f1b8703b2c66f1f175390cc4fdda323b.jpg,477,exact_name,high,false,2,2.0825,53.1314,pristine 2.08 vs augmented 53.13
m2cPIgGRcvybNcEUB6QU,photo-1541888946425-d81bb19240f5.jpg,train,photo-1541888946425-d81bb19240f5_jpg.rf.742e62a883ffcacc19ccf3bdcda0ff24.jpg,507,exact_name,high,false,2,5.0173,70.9091,pristine 5.02 vs augmented 70.91
mGpEymQ65D2CMZ9cGGfq,premium_photo-1661537890918-195517a95c03.jpg,train,premium_photo-1661537890918-195517a95c03_jpg.rf.99d218086e5a28b53a8f9e50a0bf3a35.jpg,476,exact_name,high,false,2,4.5864,79.7832,pristine 4.59 vs augmented 79.78
me3L0EvJNoTCq7JgLKP6,wm_0208_FEMA_-_37928_-_Worker_being_interviewed_for_new_media_piece_in_Texas.jpg,train,wm_0208_FEMA_-_37928_-_Worker_being_interviewed_for_new_media_piece_in_Texas_jpg.rf.78c80ea645edc257bb8b76f64eacd134.jpg,470,exact_name,high,false,2,4.4526,62.2530,pristine 4.45 vs augmented 62.25
mlodMvChxLj1pS9RDfqi,premium_photo-1682148005280-7d53f5d3664d.jpg,train,premium_photo-1682148005280-7d53f5d3664d_jpg.rf.ce63a7cf5dac348aa0469d8cad326b6c.jpg,472,exact_name,high,false,2,3.0322,35.5635,pristine 3.03 vs augmented 35.56
mp5LAcrQy7CC3sruY2wU,photo-1576669801820-a9ab287ac2d1.jpg,test,photo-1576669801820-a9ab287ac2d1_jpg.rf.76dd606ce60f6a59e49609e246dba25b.jpg,24,exact_name,high,false,1,4.0132,,single export record; matches the deterministic re-render
mzi1EX980oEaKVVulnGv,photo-1599095190106-48ad26027383.jpg,train,photo-1599095190106-48ad26027383_jpg.rf.3b1da5a5acd34064075f0a3bc403c51e.jpg,532,exact_name,high,false,2,6.5985,68.2807,pristine 6.60 vs augmented 68.28
n3HmiRWyY5MKTrr6Vrd3,px_0020_30661410.jpg,valid,px_0020_30661410_jpg.rf.c19f7fa17cf79429619a585da3be18f1.jpg,79,exact_name,high,false,1,2.2588,,single export record; matches the deterministic re-render
nQrqR72SD3sC9Hms1O9U,un_0010_J8Lr5bLerQ8.jpg,train,un_0010_J8Lr5bLerQ8_jpg.rf.e679b17eb8764f1d4de5f71de1e623a0.jpg,481,exact_name,high,false,2,3.5793,41.5683,pristine 3.58 vs augmented 41.57
nTcgBq8KIfwkvtofPfOw,premium_photo-1681823356451-17a244f37707.jpg,train,premium_photo-1681823356451-17a244f37707_jpg.rf.e6911bc98ccf15bb2ff36e0bdc458f56.jpg,483,exact_name,high,false,2,2.7304,91.2209,pristine 2.73 vs augmented 91.22
nXwfWz2We6dOnsyzeEno,photo-1557084230-27999d53fc13.jpg,test,photo-1557084230-27999d53fc13_jpg.rf.9d53f4795da59323fe95aba757e776a7.jpg,34,exact_name,high,false,1,2.4203,,single export record; matches the deterministic re-render
naWKv1VFkDVnpPnS59Bf,photo-1776381733574-372689e246b4.jpg,valid,photo-1776381733574-372689e246b4_jpg.rf.010e619f7198257d6edc8283f32fc9fd.jpg,74,exact_name,high,false,1,1.9661,,single export record; matches the deterministic re-render
niY7CVigYcNQ0OdTBcor,premium_photo-1681823089588-5ad065dc85cd.jpg,train,premium_photo-1681823089588-5ad065dc85cd_jpg.rf.b579961bd297c6e8f06a627ef3c15a6a.jpg,515,exact_name,high,false,2,4.4324,74.8926,pristine 4.43 vs augmented 74.89
o0SiQwUZ5uRlCXASCtiR,px_0133_11666845.jpg,test,px_0133_11666845_jpg.rf.1d0ac107906c4b679363b7aa152920ea.jpg,22,exact_name,high,false,1,2.7680,,single export record; matches the deterministic re-render
oC3kPMC7WbZm0vaMoq09,un_0176_Osd4kiWMZ3M.jpg,test,un_0176_Osd4kiWMZ3M_jpg.rf.02d56c16848674e61de2ac4808546637.jpg,27,exact_name,high,false,1,1.7723,,single export record; matches the deterministic re-render
oJppm5xk3UqypLwM3EiO,photo-1760161306014-e2dcc13cbdf8.jpg,train,photo-1760161306014-e2dcc13cbdf8_jpg.rf.811474f3305ca594f6f60bd287202a3d.jpg,523,exact_name,high,false,2,3.9532,66.4746,pristine 3.95 vs augmented 66.47
oL1x933NyN6wiKXhxOob,px_0005_8487734.jpg,train,px_0005_8487734_jpg.rf.4b90eba0bbe1472618b05ae066ae5786.jpg,495,exact_name,high,false,2,2.8463,60.5746,pristine 2.85 vs augmented 60.57
oNY9i1I2LbSYd4Zq924U,tu_px_09104_7843988.jpg,train,tu_px_09104_7843988_jpg.rf.97f67e5a9c0c540a8a5c274adb3e9098.jpg,74,exact_name,high,false,2,2.1194,72.8346,pristine 2.12 vs augmented 72.83
oTvvPXX0GF2JCGezEtXJ,photo-1640236889592-99fdc210494d.jpg,train,photo-1640236889592-99fdc210494d_jpg.rf.a92a4b622075724ceb58994dd98cae28.jpg,104,exact_name,high,false,2,1.7562,92.5469,pristine 1.76 vs augmented 92.55
ojwkuYxr8Yg4pw09PSCT,px_0214_16368418.jpg,valid,px_0214_16368418_jpg.rf.84b9ec890437a0cf16aa7d3fa613362b.jpg,83,exact_name,high,false,1,4.2746,,single export record; matches the deterministic re-render
p0WuKqx9EeARevPPWyRq,photo-1742203103007-8b79bdede0f8.jpg,valid,photo-1742203103007-8b79bdede0f8_jpg.rf.b797dd36d547059bb243321088250941.jpg,81,exact_name,high,false,1,3.0437,,single export record; matches the deterministic re-render
p5lxtMTKDL0gIgbqSrls,un_0161_wp81DxKUd1E.jpg,train,un_0161_wp81DxKUd1E_jpg.rf.3f0b04c7227d899cf57e387a3602f17a.jpg,125,exact_name,high,false,2,5.7651,74.5232,pristine 5.77 vs augmented 74.52
p96kP7xmkvs84TmnINFt,photo-1755619063539-acb7020f025c.jpg,test,photo-1755619063539-acb7020f025c_jpg.rf.6eee0db36ebe900dc74b080f6ba46074.jpg,37,exact_name,high,false,1,1.9653,,single export record; matches the deterministic re-render
pE6UkMMWzcDOy86QHSoC,photo-1504384308090-c894fdcc538d.jpg,train,photo-1504384308090-c894fdcc538d_jpg.rf.c4bf40257f80ccfdc6905019aaeec164.jpg,127,exact_name,high,false,2,2.7475,75.6574,pristine 2.75 vs augmented 75.66
pIzGCRRLnf8bfGnx48Ka,tu_px_09054_35647482.jpg,train,tu_px_09054_35647482_jpg.rf.da579a598b9223bb41439615aca1a5a6.jpg,81,exact_name,high,false,2,2.7195,59.9467,pristine 2.72 vs augmented 59.95
pMftFzW2M3bmHHBJOTG2,photo-1568992687947-868a62a9f521.jpg,train,photo-1568992687947-868a62a9f521_jpg.rf.b3963650760b5e63584aa52461351dfc.jpg,121,exact_name,high,false,2,2.2046,83.4196,pristine 2.20 vs augmented 83.42
pb3x906Z3qhaYLgBVWrb,photo-1763313304471-32c79de23c30.jpg,train,photo-1763313304471-32c79de23c30_jpg.rf.d3fbc804899dbbc66feff8e91ec6bfa0.jpg,169,exact_name,high,false,2,2.1801,73.0548,pristine 2.18 vs augmented 73.05
pbOZlgeseTpoTXwVJjAh,px_0124_15483291.jpg,train,px_0124_15483291_jpg.rf.b57f96a267c993cb3f4b01f41d85ce31.jpg,191,exact_name,high,false,2,2.5527,82.8491,pristine 2.55 vs augmented 82.85
pd0SyehnE6l5xoGZqJCt,photo-1596266953826-e43f503716df.jpg,train,photo-1596266953826-e43f503716df_jpg.rf.0310bf9396c041c2c8bcd8f91b5ab20d.jpg,225,exact_name,high,false,2,1.6340,53.0939,pristine 1.63 vs augmented 53.09
prVjNgHS0pAKIQUelidW,premium_photo-1680787316362-e1d5bd42b06b.jpg,train,premium_photo-1680787316362-e1d5bd42b06b_jpg.rf.6d003b941415a6ac0aff3064ad2c8a6d.jpg,256,exact_name,high,false,2,3.1285,60.1690,pristine 3.13 vs augmented 60.17
pwZkhgJcda4HLCsziTh1,photo-1668786710595-afc9d92f304e.jpg,train,photo-1668786710595-afc9d92f304e_jpg.rf.ccf791d166e20029ebce402b69e65840.jpg,245,exact_name,high,false,2,2.0507,50.1586,pristine 2.05 vs augmented 50.16
q2wyXKnABjAqqL0mLiG7,tu_px_09179_20379378.jpg,train,tu_px_09179_20379378_jpg.rf.73e4b1d282e9f3d8bd8b3e328fc281ad.jpg,224,exact_name,high,false,2,3.6343,48.0968,pristine 3.63 vs augmented 48.10
q96gkRtLhrZTtKhFqiQU,photo-1564483335100-3413b45dbd37.jpg,train,photo-1564483335100-3413b45dbd37_jpg.rf.d28bf4e48a7f5b24a96449e10931fe56.jpg,198,exact_name,high,false,2,0.2806,24.8550,pristine 0.28 vs augmented 24.86
qEBVz8CKiWp4KmTFLCBu,px_0119_29224564.jpg,train,px_0119_29224564_jpg.rf.da47696aae232668748cca130e6b3bf6.jpg,231,exact_name,high,false,2,1.7768,48.2514,pristine 1.78 vs augmented 48.25
ql4CBoTCV3vDAYdQsYAA,photo-1612787114413-a5e60ede7db8.jpg,train,photo-1612787114413-a5e60ede7db8_jpg.rf.16f7628bb4b75005aa7d0b17bbb80f88.jpg,258,exact_name,high,false,2,1.7764,24.5974,pristine 1.78 vs augmented 24.60
qm0fl8ee3HpSLSCrrqDG,pb_0019_7212655.jpg,train,pb_0019_7212655_jpg.rf.3f571dea855d761e1a5eb5e5119158b3.jpg,249,exact_name,high,false,2,3.2996,61.5988,pristine 3.30 vs augmented 61.60
qpGvhFrN8YelHx1yTsM9,px_0008_34670926.jpg,test,px_0008_34670926_jpg.rf.fd0f03ebf00ef18f57f8a38a81a5358b.jpg,36,exact_name,high,false,1,1.9371,,single export record; matches the deterministic re-render
qrutbsVFIvplPnd3QSpO,tu_px_09052_28123721.jpg,train,tu_px_09052_28123721_jpg.rf.39c950e50aae57c6684cf8bc77d17da3.jpg,285,exact_name,high,false,2,1.7923,70.5805,pristine 1.79 vs augmented 70.58
qx08jrWTs2SMpvKiaAT7,photo-1599995903128-531fc7fb694b.jpg,train,photo-1599995903128-531fc7fb694b_jpg.rf.0d96a1875836010fa4f07a8e8812a1dc.jpg,273,exact_name,high,false,2,3.1010,25.6566,pristine 3.10 vs augmented 25.66
r3HWnAoRdj2C2qeAdFkr,photo-1774599730788-a74cd9253b56.jpg,valid,photo-1774599730788-a74cd9253b56_jpg.rf.24267e1fc54b80e8b0814bd002d09450.jpg,77,exact_name,high,false,1,3.1516,,single export record; matches the deterministic re-render
r3UicRnZtAlek7LbZebm,photo-1626885930974-4b69aa21bbf9.jpg,valid,photo-1626885930974-4b69aa21bbf9_jpg.rf.bb8c906e1612b17cd982918d86b0aa43.jpg,70,exact_name,high,false,1,3.5028,,single export record; matches the deterministic re-render
r4BbR2gJ7CPp1ObMrFIz,premium_photo-1723867211579-a4fa21fab238.jpg,valid,premium_photo-1723867211579-a4fa21fab238_jpg.rf.6152aa2a3548d4ac1431f676f1900098.jpg,63,exact_name,high,false,1,3.2573,,single export record; matches the deterministic re-render
rE8YybvIjJNdTtORaoUg,photo-1607128529586-a9617b46b693.jpg,train,photo-1607128529586-a9617b46b693_jpg.rf.058cb3e2c21cc24a8172603c5ceca234.jpg,300,exact_name,high,false,2,3.1247,80.3790,pristine 3.12 vs augmented 80.38
rGmTI5PGRqRSwShjd9Ud,photo-1763313304480-c72d0af66af4.jpg,train,photo-1763313304480-c72d0af66af4_jpg.rf.37675d75c273c9e26e869dfa3ce27db6.jpg,271,exact_name,high,false,2,2.3116,27.2316,pristine 2.31 vs augmented 27.23
rH8exgws1DxUXM1Sl2EC,photo-1607134541878-f3bbce97b2dd.jpg,valid,photo-1607134541878-f3bbce97b2dd_jpg.rf.36cc36617162214255661c0ba7ccec13.jpg,59,exact_name,high,false,1,3.6416,,single export record; matches the deterministic re-render
rTdiLvt8dIscf2PQBU1j,photo-1646082276009-bb35409086ed.jpg,train,photo-1646082276009-bb35409086ed_jpg.rf.3344af4e3558c7ab4053459a80a70cb7.jpg,268,exact_name,high,false,2,1.9902,78.2390,pristine 1.99 vs augmented 78.24
rYhDjwrXPlmdX7ft3uh3,photo-1764422680743-a4dd78bc58d3.jpg,valid,photo-1764422680743-a4dd78bc58d3_jpg.rf.834529d84176cb70c7dcf323b0e7b748.jpg,56,exact_name,high,false,1,4.0376,,single export record; matches the deterministic re-render
reY8VQLEFB5lzBT6SyIc,photo-1776597172750-10d81fd69148.jpg,valid,photo-1776597172750-10d81fd69148_jpg.rf.c8a9dc63b9930aa2c509f28948e997f9.jpg,73,exact_name,high,false,1,1.9487,,single export record; matches the deterministic re-render
rgmMTV7vKJ6wlhm6IioB,photo-1758574697274-ebbbd08ec0d9.jpg,train,photo-1758574697274-ebbbd08ec0d9_jpg.rf.2e94d722fb706d0e00296a4dd1e87a77.jpg,276,exact_name,high,false,2,2.1807,92.9682,pristine 2.18 vs augmented 92.97
rpdoJYbURHUkBIZtjRyx,photo-1556761175-b413da4baf72.jpg,valid,photo-1556761175-b413da4baf72_jpg.rf.c73404aab9150b1b500283703a4daee7.jpg,62,exact_name,high,false,1,3.8166,,single export record; matches the deterministic re-render
s9ircNOjL3KJuH5uqnhY,photo-1762005900161-64680b26b3ea.jpg,train,photo-1762005900161-64680b26b3ea_jpg.rf.97821999ef29ce3ff8cf54c9363467ec.jpg,319,exact_name,high,false,2,3.0324,61.4588,pristine 3.03 vs augmented 61.46
sCBw5cHMoREKazVjQfkj,px_0189_38070.jpg,train,px_0189_38070_jpg.rf.89a364dc582a9c0e45c30374fb504342.jpg,305,exact_name,high,false,2,3.2345,71.1084,pristine 3.23 vs augmented 71.11
sRXEOujQOUMfRHzPXYsE,photo-1742112125701-6b684d5bc98f.jpg,train,photo-1742112125701-6b684d5bc98f_jpg.rf.3f25b576228b2a62407d37f1e8ab630d.jpg,303,exact_name,high,false,2,2.6121,83.9430,pristine 2.61 vs augmented 83.94
sSsfNfmuKklWQnB6wgFb,photo-1522071820081-009f0129c71c.jpg,train,photo-1522071820081-009f0129c71c_jpg.rf.558ead69db48ae22aeaaef04680f6022.jpg,312,exact_name,high,false,2,2.1690,39.7834,pristine 2.17 vs augmented 39.78
sl5odNB8YRmCtgwWD7pE,premium_photo-1725408076489-44ba3817791f.jpg,train,premium_photo-1725408076489-44ba3817791f_jpg.rf.13bfbee5067a2ec0aa7a35d81cd9e67e.jpg,290,exact_name,high,false,2,2.8976,83.2442,pristine 2.90 vs augmented 83.24
szhdyw6JE1HhJo9ILihS,premium_photo-1679168116865-7f9d1fafd328.jpg,test,premium_photo-1679168116865-7f9d1fafd328_jpg.rf.5fc214dc416c1d5c3816e2a836fb59b9.jpg,11,exact_name,high,false,1,2.3869,,single export record; matches the deterministic re-render
szjOIXL0vHTzXnHCk2QD,px_0217_16368415.jpg,valid,px_0217_16368415_jpg.rf.65685e8b5a0cbed0993aa2c964560bd0.jpg,85,exact_name,high,false,1,3.9334,,single export record; matches the deterministic re-render
t3Bt4eQVavoJA4eXFvEO,photo-1586528116691-012ff3ac0fec.jpg,train,photo-1586528116691-012ff3ac0fec_jpg.rf.93e1580a349e965ea34fd322dd35c8a7.jpg,363,exact_name,high,false,2,4.3540,60.4182,pristine 4.35 vs augmented 60.42
t92NygAuu8S9QMcR2Neh,px_0173_34965713.jpg,train,px_0173_34965713_jpg.rf.972114936f97fb9f92040e120d2a1eca.jpg,306,exact_name,high,false,2,1.8654,62.6907,pristine 1.87 vs augmented 62.69
tAHPTKhPWsGlGkTWoapB,px_0040_28663715.jpg,valid,px_0040_28663715_jpg.rf.0fd2999ba8a722f7d8f6f4cc87ae095e.jpg,71,exact_name,high,false,1,2.8209,,single export record; matches the deterministic re-render
tgYP65AdeQ00p58sCuL0,photo-1531497865144-0464ef8fb9a9.jpg,test,photo-1531497865144-0464ef8fb9a9_jpg.rf.703c45c03b8e05f95714abe722a0c232.jpg,16,exact_name,high,false,1,1.7652,,single export record; matches the deterministic re-render
tjHCOqwRIYw66vZcCHJp,photo-1640236889794-424977d08dda.jpg,test,photo-1640236889794-424977d08dda_jpg.rf.37a696abbef54bb7b8cf949d448ddf04.jpg,15,exact_name,high,false,1,2.1085,,single export record; matches the deterministic re-render
tqzQPhC5wHy3xDwCdFuo,pb_0136_8499901.jpg,valid,pb_0136_8499901_jpg.rf.ada59873d126763a552ef8d4bbba9639.jpg,64,exact_name,high,false,1,2.2945,,single export record; matches the deterministic re-render
u4uGaDsy2tThEpOEs5TM,photo-1775880303572-791fbbb73d32.jpg,valid,photo-1775880303572-791fbbb73d32_jpg.rf.f243540a6984ed30ccf347e7e05fc47f.jpg,76,exact_name,high,false,1,3.5564,,single export record; matches the deterministic re-render
uZZkiFjkPxvryVuQh0S0,px_0117_4484152.jpg,train,px_0117_4484152_jpg.rf.adbddb0268fea30a11e4da33607c7e62.jpg,337,exact_name,high,false,2,3.0421,74.6525,pristine 3.04 vs augmented 74.65
v1m3svUyUjC30E9pB92L,photo-1557145850-ec56befb224c.jpg,train,photo-1557145850-ec56befb224c_jpg.rf.3beca7a5b0ec6de295858d12dc22ec70.jpg,327,exact_name,high,false,2,3.4265,59.7927,pristine 3.43 vs augmented 59.79
vYEZdbnXgIU3r7Aa4AWT,px_0002_8486899.jpg,train,px_0002_8486899_jpg.rf.2d146f66af22df11b45e79cbf8445301.jpg,316,exact_name,high,false,2,2.0917,37.8835,pristine 2.09 vs augmented 37.88
va1h7fuyzlYl8u8358Qx,premium_photo-1677707056491-163862724f66.jpg,train,premium_photo-1677707056491-163862724f66_jpg.rf.1cc86de07949c214e680c41556b11a35.jpg,358,exact_name,high,false,2,2.6921,72.0490,pristine 2.69 vs augmented 72.05
vh2ww5CJ1DQeofRTmQMg,photo-1764639567003-67eca9d60329.jpg,train,photo-1764639567003-67eca9d60329_jpg.rf.8ff504e8fd06c5d4bf2777bbf67ae2b2.jpg,398,exact_name,high,false,2,6.5619,82.5142,pristine 6.56 vs augmented 82.51
vhz25WpcjcQ6mGS8YP5I,wm_0063__Exhaustion_and_Sadness_4934343751_.jpg,valid,wm_0063__Exhaustion_and_Sadness_4934343751__jpg.rf.a8eabb350748a15590ab4de05ff39cf0.jpg,69,exact_name,high,false,1,5.5083,,single export record; matches the deterministic re-render
vltD7ae0puVQgcj8VjlZ,premium_photo-1674248799812-cacb8147fc65.jpg,train,premium_photo-1674248799812-cacb8147fc65_jpg.rf.103012a2eda96647e48ce0385b094ae2.jpg,356,exact_name,high,false,2,2.4767,45.9042,pristine 2.48 vs augmented 45.90
vz16uUIqOlsdLgROccQ3,tu_px_09122_18760973.jpg,train,tu_px_09122_18760973_jpg.rf.247c2396903ab67c722230244ded0e82.jpg,354,exact_name,high,false,2,2.1464,43.1448,pristine 2.15 vs augmented 43.14
wFFDRQDkZr4rERlpbwFV,photo-1648135327756-b606e2eb8caa.jpg,train,photo-1648135327756-b606e2eb8caa_jpg.rf.997f4768caac944104f674b9e8eff257.jpg,370,exact_name,high,false,2,2.8973,83.4093,pristine 2.90 vs augmented 83.41
wS4knG95ig6T2ZEozbZe,wm_0329_HK_Central_Man_Yiu_Street_Highways_Department_construction_site_office_06_Leight.jpg,valid,wm_0329_HK_Central_Man_Yiu_Street_Highways_Department_construction_site_office_06_Leight_jpg.rf.5050fa47e53acf9966a53d7510d5de2a.jpg,67,exact_name,high,false,1,3.7585,,single export record; matches the deterministic re-render
wYXa9TLh0h7ZFuKLZ9KA,premium_photo-1681989495076-cef5b89607d4.jpg,train,premium_photo-1681989495076-cef5b89607d4_jpg.rf.c847582f6f1b420d462de747c4e2a33b.jpg,324,exact_name,high,false,2,2.2493,65.1162,pristine 2.25 vs augmented 65.12
wfDgURKw6U5nt33bmej0,photo-1646227655685-a530813759b3.jpg,train,photo-1646227655685-a530813759b3_jpg.rf.5e1a525a53b58698472b8cabc1117bda.jpg,349,exact_name,high,false,2,1.3963,54.1730,pristine 1.40 vs augmented 54.17
wpbZJyURzZHruvXGMRtd,photo-1649836215936-41c76a724233.jpg,train,photo-1649836215936-41c76a724233_jpg.rf.ad32b58383b75632c8e09a9c154cd0e7.jpg,357,exact_name,high,false,2,3.6166,36.9277,pristine 3.62 vs augmented 36.93
x9uzQ6SwddanWcvV1McI,photo-1531834685032-c34bf0d84c77.jpg,train,photo-1531834685032-c34bf0d84c77_jpg.rf.e51a1f6e5ae26fdc6f06797e66c6cd61.jpg,399,exact_name,high,false,2,7.3363,70.0724,pristine 7.34 vs augmented 70.07
