image_id,annotation_id,label,geometry_kind,enclosed_bbox,enclosed_mask,area_ratio,relative_image_area,absolute_area_px,container_id,is_v4_addition
PIo6f9EGJ9nINHXHAGy7,1,person,POLYGON,0.0,0.0,1.0,0.27590972,621597.0,,False
PIo6f9EGJ9nINHXHAGy7,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.1313871,296002.0,,False
PIo6f9EGJ9nINHXHAGy7,3,helmet_loose,POLYGON,0.0,0.0,1.0,0.01171557,26394.0,,False
PTpMxjS814v4U28HlRcf,1,person,POLYGON,0.0,0.0,1.0,0.13263865,122070.0,,False
PqhswFNoQbq1qKOEBp5u,1,helmet_loose,POLYGON,0.13498,1.8e-05,4.65299468,0.0650379,54226.0,B,False
PqhswFNoQbq1qKOEBp5u,2,helmet_loose,POLYGON,0.11356,0.00164,2.85759681,0.06363582,53057.0,A,False
PqhswFNoQbq1qKOEBp5u,3,helmet_loose,POLYGON,0.100242,0.0,0.66697526,0.04147716,34582.0,4,False
PqhswFNoQbq1qKOEBp5u,4,helmet_loose,POLYGON,0.182038,7.7e-05,3.89695603,0.06218696,51849.0,C,False
PqhswFNoQbq1qKOEBp5u,5,helmet_loose,POLYGON,0.29277,0.0,0.54239903,0.04300758,35858.0,7,False
PqhswFNoQbq1qKOEBp5u,6,helmet_loose,POLYGON,0.119553,0.0,0.60240508,0.04776554,39825.0,7,False
PqhswFNoQbq1qKOEBp5u,7,helmet_loose,POLYGON,0.2639,0.004538,3.27715263,0.0792914,66110.0,J,False
PqhswFNoQbq1qKOEBp5u,8,helmet_loose,POLYGON,0.139313,0.0,0.75508059,0.04910886,40945.0,1,False
PqhswFNoQbq1qKOEBp5u,9,helmet_loose,POLYGON,0.46485,0.027761,1.09101274,0.02639728,22009.0,J,False
PqhswFNoQbq1qKOEBp5u,A,helmet_loose,POLYGON,0.546743,0.001616,1.03322204,0.022269,18567.0,H,False
PqhswFNoQbq1qKOEBp5u,B,helmet_loose,POLYGON,0.424616,0.0133,0.7022174,0.01397764,11654.0,F,False
PqhswFNoQbq1qKOEBp5u,C,helmet_loose,POLYGON,0.435253,0.000301,0.25661054,0.01595783,13305.0,4,False
PqhswFNoQbq1qKOEBp5u,D,helmet_loose,POLYGON,0.301775,0.0,1.3048478,0.02082254,17361.0,C,False
PqhswFNoQbq1qKOEBp5u,F,helmet_loose,POLYGON,0.313057,0.00934,1.42406041,0.01990501,16596.0,B,False
PqhswFNoQbq1qKOEBp5u,H,helmet_loose,POLYGON,0.446931,0.001669,0.96784618,0.02155296,17970.0,A,False
PqhswFNoQbq1qKOEBp5u,J,helmet_loose,POLYGON,0.466463,0.014871,0.30514294,0.02419521,20173.0,7,False
Pto3IbY2BV6RjJJsxw4T,3,helmet_loose,RLE,0.0,0.0,1.0,0.16397292,236121.0,,False
QUQENHzkWEHi5igbSpA1,1,person,POLYGON,0.0,0.0,1.0,0.43280387,777662.0,,False
QUQENHzkWEHi5igbSpA1,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.05492876,98696.0,,False
QVvTSJRWlcfwVnFYCOJ9,1,person,POLYGON,0.0,0.0,1.0,0.14729147,251456.0,,False
QVvTSJRWlcfwVnFYCOJ9,5,vest_on_body,RLE,0.0,0.0,1.0,0.05008845,85511.0,,False
QYjn7wMnjUSLcCSRwwn1,1,person,POLYGON,0.0,0.0,1.0,0.16476146,632684.0,,False
QYjn7wMnjUSLcCSRwwn1,2,person,POLYGON,0.0,0.0,1.0,0.00472161,18131.0,,False
QiKJqc8mjFL8EnIf105y,1,person,POLYGON,0.0,0.0,1.0,0.08535345,201062.0,,False
QmjHa7u0ZQG0cE5HadWX,1,person,POLYGON,0.0,0.0,1.0,0.15451813,494458.0,,False
R32m4IeILycIsDayiufx,1,person,POLYGON,0.0,0.0,1.0,0.06912962,77916.0,,False
R32m4IeILycIsDayiufx,6,vest_on_body,RLE,0.0,0.0,1.0,0.04757697,53624.0,,False
RGHYIrvH4ypjKeh0X9jI,1,vest_on_body,RLE,0.0,0.0,1.0,0.00864808,14764.0,,False
RGHYIrvH4ypjKeh0X9jI,2,person,RLE,0.085687,0.0,2.11185881,0.04871427,83165.0,8,False
RGHYIrvH4ypjKeh0X9jI,3,person,RLE,0.0,0.0,1.0,0.07956244,135829.0,,False
RGHYIrvH4ypjKeh0X9jI,4,person,RLE,0.660714,0.003052,0.09984764,0.00230319,3932.0,8,False
RGHYIrvH4ypjKeh0X9jI,5,person,RLE,1.0,0.031689,0.12100051,0.00279112,4765.0,8,False
RGHYIrvH4ypjKeh0X9jI,6,person,RLE,0.023753,0.0,11.23652085,0.0258798,44182.0,4,False
RGHYIrvH4ypjKeh0X9jI,7,person,RLE,0.0,0.0,1.0,0.01152765,19680.0,,False
RGHYIrvH4ypjKeh0X9jI,8,person,RLE,0.135161,0.0,0.4735165,0.02306701,39380.0,2,False
RKuAbxAitj0j4NzRD0Px,1,person,POLYGON,0.0,0.0,1.0,0.01639965,27945.0,,False
RKuAbxAitj0j4NzRD0Px,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.00539965,9201.0,,False
RKuAbxAitj0j4NzRD0Px,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.00345892,5894.0,,False
RKuAbxAitj0j4NzRD0Px,4,person,POLYGON,0.0,0.0,1.0,0.00854167,14555.0,,False
RKuAbxAitj0j4NzRD0Px,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00062324,1062.0,,False
RL2s7RdAmeNec6fLrJez,1,helmet_loose,POLYGON,0.0,0.0,1.0,0.03388672,44273.0,,False
RL2s7RdAmeNec6fLrJez,2,helmet_loose,POLYGON,0.0,0.0,1.0,0.03025871,39533.0,,False
RL2s7RdAmeNec6fLrJez,3,helmet_loose,POLYGON,0.0,0.0,1.0,0.03282587,42887.0,,False
RL2s7RdAmeNec6fLrJez,4,helmet_loose,POLYGON,0.0,0.0,1.0,0.0281439,36770.0,,False
RL2s7RdAmeNec6fLrJez,5,helmet_loose,POLYGON,0.0,0.0,1.0,0.03049292,39839.0,,False
RL2s7RdAmeNec6fLrJez,6,helmet_loose,POLYGON,0.0,0.0,1.0,0.03292843,43021.0,,False
RL2s7RdAmeNec6fLrJez,7,helmet_loose,POLYGON,0.0,0.0,1.0,0.03086338,40323.0,,False
RL2s7RdAmeNec6fLrJez,8,helmet_loose,POLYGON,0.0,0.0,1.0,0.02674091,34937.0,,False
RL2s7RdAmeNec6fLrJez,9,helmet_loose,POLYGON,0.0,0.0,1.0,0.02966322,38755.0,,False
RRlPrUJXfRWGGJ6CeKIL,2,person,POLYGON,0.0,0.0,1.0,0.28103866,633152.0,,False
RRlPrUJXfRWGGJ6CeKIL,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.04618802,104057.0,,False
RRlPrUJXfRWGGJ6CeKIL,5,vest_on_body,POLYGON,0.145833,0.0,0.43914397,0.02854543,64310.0,7,True
RRlPrUJXfRWGGJ6CeKIL,6,vest_on_body,POLYGON,0.316518,0.0,0.62685395,0.04074704,91799.0,7,True
RRlPrUJXfRWGGJ6CeKIL,7,vest_on_body,POLYGON,0.185189,0.0,1.59526792,0.06500244,146444.0,6,True
RdJdZdkvlh1EvYQcyy98,1,vest_on_body,POLYGON,0.0,0.0,1.0,0.07413073,284662.0,,False
RdJdZdkvlh1EvYQcyy98,2,person,POLYGON,0.0,0.0,1.0,0.17155651,658777.0,,False
RpNbe3NA9Ewqpz10Tid7,1,person,POLYGON,0.21107,0.0,1.03336555,0.04760309,81268.0,2,False
RpNbe3NA9Ewqpz10Tid7,2,person,POLYGON,0.284268,0.0,0.96771177,0.04606607,78644.0,1,False
RpNbe3NA9Ewqpz10Tid7,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.01640991,28015.0,,False
RpNbe3NA9Ewqpz10Tid7,4,vest_on_body,POLYGON,0.0,0.0,1.0,0.02031514,34682.0,,False
RpNbe3NA9Ewqpz10Tid7,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00614222,10486.0,,False
SA6z7RB5PM7Ij8AwZgp1,1,vest_on_body,RLE,0.0,0.0,1.0,0.0881168,150433.0,,False
SA6z7RB5PM7Ij8AwZgp1,2,person,RLE,0.0,0.0,1.0,0.18791179,320803.0,,False
SA6z7RB5PM7Ij8AwZgp1,4,helmet_on_head,RLE,0.0,0.0,1.0,0.01208119,20625.0,,False
SAxTZz7s67P7PHgPiVQD,O,person,RLE,1.0,0.0,0.0762889,0.00799496,13649.0,N,False
SAxTZz7s67P7PHgPiVQD,N,person,RLE,0.920123,6.1e-05,0.92687551,0.1047985,178912.0,H,False
SAxTZz7s67P7PHgPiVQD,M,person,RLE,1.0,0.000802,0.18116728,0.01898606,32413.0,N,False
SAxTZz7s67P7PHgPiVQD,L,person,RLE,0.569307,0.0,0.26506056,0.0352261,60138.0,G,False
SAxTZz7s67P7PHgPiVQD,K,person,RLE,0.81407,0.00016,0.22013011,0.02925492,49944.0,G,False
SAxTZz7s67P7PHgPiVQD,J,person,RLE,1.0,0.0,0.01894227,0.00198512,3389.0,N,False
SAxTZz7s67P7PHgPiVQD,I,person,RLE,0.842975,0.001027,0.12950215,0.00456186,7788.0,L,False
SAxTZz7s67P7PHgPiVQD,H,person,RLE,0.872211,5.7e-05,1.07889353,0.11306642,193027.0,N,False
SAxTZz7s67P7PHgPiVQD,G,person,RLE,0.345154,3.5e-05,4.5427679,0.13289831,226884.0,K,False
SAxTZz7s67P7PHgPiVQD,F,person,RLE,0.960526,0.0,0.05398185,0.00565722,9658.0,N,False
SAxTZz7s67P7PHgPiVQD,V,helmet_on_head,RLE,0.115686,0.000903,0.35095392,0.00324332,5537.0,S,False
SAxTZz7s67P7PHgPiVQD,T,helmet_on_head,RLE,0.0,0.0,1.0,0.00702671,11996.0,,False
SAxTZz7s67P7PHgPiVQD,S,helmet_on_head,RLE,0.052121,0.000317,2.84937692,0.00924145,15777.0,V,False
SAxTZz7s67P7PHgPiVQD,R,helmet_on_head,RLE,0.0,0.0,1.0,0.0043463,7420.0,,False
SAxTZz7s67P7PHgPiVQD,c,vest_on_body,RLE,0.602564,0.013798,0.59430298,0.00241975,4131.0,b,False
SAxTZz7s67P7PHgPiVQD,b,vest_on_body,RLE,0.156716,0.0,0.06208246,0.00407158,6951.0,Y,False
SAxTZz7s67P7PHgPiVQD,a,vest_on_body,RLE,0.57377,0.0,0.03275885,0.00146966,2509.0,Z,False
SAxTZz7s67P7PHgPiVQD,Z,vest_on_body,RLE,0.08033,0.0,30.52610602,0.04486293,76590.0,a,False
SAxTZz7s67P7PHgPiVQD,Y,vest_on_body,RLE,0.042086,0.0,16.10761042,0.06558341,111964.0,b,False
SAxTZz7s67P7PHgPiVQD,X,vest_on_body,RLE,0.0,0.0,1.0,0.00186504,3184.0,,False
SAxTZz7s67P7PHgPiVQD,e,helmet_loose,POLYGON,0.0,0.0,1.0,0.00073102,1248.0,,False
SJJJI5U15RfnloEUpsCl,1,person,POLYGON,0.0,0.0,1.0,0.189975,729504.0,,False
SOVx70YdnCwZQTD0yb1N,1,person,POLYGON,0.0,0.0,1.0,0.1446745,183563.0,,False
SOVx70YdnCwZQTD0yb1N,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.05026561,63777.0,,False
SOVx70YdnCwZQTD0yb1N,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01260167,15989.0,,False
SPkjTewbo5B0mADZT61m,1,person,POLYGON,0.0,0.0,1.0,0.58615621,742953.0,,False
SPkjTewbo5B0mADZT61m,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.15530651,196851.0,,False
SPkjTewbo5B0mADZT61m,4,helmet_on_head,POLYGON,0.0,0.0,1.0,0.06426746,81459.0,,False
STq4QNtivjTEw93pnzUf,1,person,POLYGON,0.0,0.0,1.0,0.40040458,451296.0,,False
STq4QNtivjTEw93pnzUf,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.0550315,62026.0,,False
SkRWCmGhaCswgUNKIAos,1,person,POLYGON,0.0,0.0,1.0,0.09108326,349614.0,,False
SkRWCmGhaCswgUNKIAos,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00686093,26335.0,,False
SoyYOpTgmlQWlluJOZEE,1,person,POLYGON,0.0,0.0,1.0,0.37955702,855104.0,,False
SoyYOpTgmlQWlluJOZEE,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.15848861,357059.0,,False
SpqTKP1HgPTfRMf3kjMw,F,helmet_loose,RLE,0.299393,0.0,0.90798448,0.02972387,37675.0,D,False
SpqTKP1HgPTfRMf3kjMw,D,helmet_loose,RLE,0.248095,0.0,1.10134041,0.03273609,41493.0,F,False
SpqTKP1HgPTfRMf3kjMw,H,vest_on_body,RLE,0.0,0.0,1.0,0.15860592,201033.0,,False
SpqTKP1HgPTfRMf3kjMw,J,helmet_on_head,RLE,0.218789,0.000525,2.94859774,0.05557554,70442.0,L,False
SpqTKP1HgPTfRMf3kjMw,L,helmet_on_head,POLYGON,0.45718,0.001549,0.33914426,0.01884813,23890.0,J,False
SpqTKP1HgPTfRMf3kjMw,N,person,RLE,0.0,0.0,1.0,0.35485917,449784.0,,False
SurmZufksfn5NllTtjD8,4,person,RLE,0.72,0.008599,0.12964209,0.01856141,43724.0,3,False
SurmZufksfn5NllTtjD8,3,person,RLE,0.158217,0.001115,7.71354405,0.14317425,337267.0,4,False
Sx8zzDNF7sd2E0aaDtN8,3,vest_on_body,POLYGON,0.0,0.0,1.0,0.01461692,24954.0,,False
Sx8zzDNF7sd2E0aaDtN8,4,helmet_on_head,POLYGON,0.0,0.0,1.0,0.08170982,139495.0,,False
Sx8zzDNF7sd2E0aaDtN8,A,person,RLE,0.384686,0.0,2.82058091,0.27934688,476901.0,9,False
Sx8zzDNF7sd2E0aaDtN8,9,person,RLE,0.558945,0.0,0.3545369,0.09903878,169079.0,A,False
Sx8zzDNF7sd2E0aaDtN8,8,person,RLE,0.214914,0.0,0.28727765,0.08025012,137003.0,A,False
Sx8zzDNF7sd2E0aaDtN8,7,person,RLE,0.0,0.0,1.0,0.05113519,87298.0,,False
Sxg7i96XAHXonWrVAV8Q,1,person,POLYGON,0.0,0.0,1.0,0.03645833,62475.0,,False
T6C7HiZwQDa07dlanhBF,1,person,POLYGON,0.082155,0.0,0.92308266,0.0218862,37119.0,2,False
T6C7HiZwQDa07dlanhBF,2,person,POLYGON,0.086957,0.0,1.0833266,0.02370991,40212.0,1,False
T6C7HiZwQDa07dlanhBF,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00206427,3501.0,,False
T6C7HiZwQDa07dlanhBF,4,vest_on_body,POLYGON,0.0,0.0,1.0,0.00834434,14152.0,,False
T6C7HiZwQDa07dlanhBF,5,vest_on_body,POLYGON,0.0,0.0,1.0,0.00865507,14679.0,,False
THaelQmgDKdUwfSFIAx5,1,person,POLYGON,0.0,0.0,1.0,0.40134892,726281.0,,False
THaelQmgDKdUwfSFIAx5,2,helmet_loose,POLYGON,0.0,0.0,1.0,0.06982759,126360.0,,False
TRn9Bx3c2kyqm0x9Suct,1,vest_on_body,RLE,0.0,0.0,1.0,0.20810964,799141.0,,False
TRn9Bx3c2kyqm0x9Suct,2,person,RLE,0.0,0.0,1.0,0.41070443,1577105.0,,False
TfT34mr30shVLpJdQuu4,1,vest_on_body,RLE,0.0,0.0,1.0,0.10639727,177726.0,,False
TfT34mr30shVLpJdQuu4,2,person,RLE,0.0,0.0,1.0,0.16004191,267334.0,,False
TqbtZYtTWiEhg5zB0duU,1,person,POLYGON,0.0,0.0,1.0,0.16414948,280236.0,,False
Tw3kcCGIMX2DmGQevfCR,2,person,RLE,0.0,0.0,1.0,0.0938336,221391.0,,False
Tw3kcCGIMX2DmGQevfCR,4,vest_on_body,RLE,0.0,0.0,1.0,0.04849157,114411.0,,False
TwF1Rahc7CIP2gpmlbLS,1,helmet_loose,POLYGON,0.07198,0.0,1.30548548,0.02332329,18111.0,2,False
TwF1Rahc7CIP2gpmlbLS,2,helmet_loose,POLYGON,0.086275,0.0,0.76599856,0.01786561,13873.0,1,False
TwF1Rahc7CIP2gpmlbLS,3,helmet_loose,POLYGON,0.020297,0.0,1.19960245,0.02797867,21726.0,1,False
TwF1Rahc7CIP2gpmlbLS,4,helmet_loose,POLYGON,0.0,0.0,1.0,0.04684619,36377.0,,False
TwF1Rahc7CIP2gpmlbLS,5,helmet_loose,POLYGON,0.0,0.0,1.0,0.03168238,24602.0,,False
TwF1Rahc7CIP2gpmlbLS,A,vest_loose,POLYGON,0.607692,0.0,0.49045373,0.01379488,10712.0,C,False
TwF1Rahc7CIP2gpmlbLS,C,vest_loose,POLYGON,0.484368,0.0,2.0389283,0.02812677,21841.0,A,False
TwF1Rahc7CIP2gpmlbLS,E,vest_loose,POLYGON,0.23871,0.0,0.70230364,0.02799284,21737.0,G,False
TwF1Rahc7CIP2gpmlbLS,G,vest_loose,POLYGON,0.17727,0.0,1.42388554,0.0398586,30951.0,E,False
TwF1Rahc7CIP2gpmlbLS,I,vest_loose,POLYGON,0.011791,0.0,1.34444768,0.0535878,41612.0,G,False
TwF1Rahc7CIP2gpmlbLS,K,vest_loose,POLYGON,0.0,0.0,1.0,0.0670646,52077.0,,False
TypXpPM2GOKRXVcgFCjR,1,vest_on_body,POLYGON,0.0,0.0,1.0,0.05090398,55579.0,,False
TypXpPM2GOKRXVcgFCjR,2,person,POLYGON,0.0,0.0,1.0,0.11288192,123249.0,,False
TypXpPM2GOKRXVcgFCjR,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.0018336,2002.0,,False
U0AseIcul3Oj2l27WnM8,1,person,POLYGON,0.0,0.0,1.0,0.5336599,2049254.0,,False
U0AseIcul3Oj2l27WnM8,2,helmet_on_head,POLYGON,0.0,0.0,1.0,0.04702292,180568.0,,False
U1qd4okczSBsE3VT6pzg,1,person,POLYGON,0.0,0.0,1.0,0.0841694,143694.0,,False
U8OKPL7BU1Y2lII5M7Ui,1,person,POLYGON,0.0,0.0,1.0,0.25601011,288549.0,,False
UCdf01APuQuNPLZxO7Vb,H,helmet_loose,RLE,0.0,0.0,1.0,0.01997542,76386.0,,False
UCdf01APuQuNPLZxO7Vb,G,helmet_loose,RLE,0.0,0.0,1.0,0.02382819,91119.0,,False
UCdf01APuQuNPLZxO7Vb,F,helmet_loose,RLE,0.0,0.0,1.0,0.01379655,52758.0,,False
UCdf01APuQuNPLZxO7Vb,E,helmet_loose,RLE,0.0,0.0,1.0,0.01329524,50841.0,,False
UCdf01APuQuNPLZxO7Vb,D,helmet_loose,RLE,0.0,0.0,1.0,0.01767129,67575.0,,False
UCdf01APuQuNPLZxO7Vb,C,helmet_loose,RLE,0.0,0.0,1.0,0.01607244,61461.0,,False
UCdf01APuQuNPLZxO7Vb,B,helmet_loose,RLE,0.0,0.0,1.0,0.02682793,102590.0,,False
UCdf01APuQuNPLZxO7Vb,A,helmet_loose,RLE,0.0,0.0,1.0,0.01126726,43086.0,,False
UCdf01APuQuNPLZxO7Vb,9,helmet_loose,RLE,0.0,0.0,1.0,0.02878007,110055.0,,False
UCdf01APuQuNPLZxO7Vb,8,helmet_loose,RLE,0.0,0.0,1.0,0.00703949,26919.0,,False
UCdf01APuQuNPLZxO7Vb,7,helmet_loose,RLE,0.0,0.0,1.0,0.00106747,4082.0,,False
UCdf01APuQuNPLZxO7Vb,6,helmet_loose,RLE,0.0,0.0,1.0,0.01877798,71807.0,,False
UCdf01APuQuNPLZxO7Vb,5,helmet_loose,RLE,0.0,0.0,1.0,0.0222806,85201.0,,False
UCdf01APuQuNPLZxO7Vb,4,helmet_loose,RLE,0.0,0.0,1.0,0.02052223,78477.0,,False
UCdf01APuQuNPLZxO7Vb,3,helmet_loose,RLE,0.0,0.0,1.0,0.00513886,19651.0,,False
UCdf01APuQuNPLZxO7Vb,2,helmet_loose,RLE,0.0,0.0,1.0,0.01588808,60756.0,,False
UUktj1unQEF7oxAAKuge,1,person,POLYGON,0.0,0.0,1.0,0.12563252,295945.0,,False
Ud5BlYIB2FSpmLDEEq9z,1,vest_on_body,RLE,0.0,0.0,1.0,0.00195408,3336.0,,False
Ud5BlYIB2FSpmLDEEq9z,2,helmet_on_head,RLE,0.0,0.0,1.0,0.00171567,2929.0,,False
Ud5BlYIB2FSpmLDEEq9z,3,person,RLE,0.0,0.0,1.0,0.02033915,34723.0,,False
Um5Oft7wh92nWZzcd33C,1,person,POLYGON,0.0,0.0,1.0,0.05675726,96896.0,,False
Um5Oft7wh92nWZzcd33C,2,person,POLYGON,0.004253,0.0,1.04621909,0.05953374,101636.0,3,False
Um5Oft7wh92nWZzcd33C,3,person,POLYGON,0.003784,0.0,0.95582274,0.0569037,97146.0,2,False
Um5Oft7wh92nWZzcd33C,4,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00152823,2609.0,,False
UzXLvGMEvzoOvv29dkyY,4,helmet_loose,POLYGON,0.0,0.0,1.0,0.01385719,23657.0,,False
UzXLvGMEvzoOvv29dkyY,5,helmet_loose,POLYGON,0.0,0.0,1.0,0.01590148,27147.0,,False
UzXLvGMEvzoOvv29dkyY,6,helmet_loose,POLYGON,0.0,0.0,1.0,0.0181578,30999.0,,False
V2ZGAcXVfLD8h3Nv7zCq,2,person,POLYGON,0.182869,0.000122,1.36188353,0.13189815,450142.0,3,False
V2ZGAcXVfLD8h3Nv7zCq,3,person,POLYGON,0.20936,0.000166,0.73427718,0.0968498,330529.0,2,False
V2ZGAcXVfLD8h3Nv7zCq,5,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00979401,33425.0,,False
V2ZGAcXVfLD8h3Nv7zCq,7,helmet_on_head,POLYGON,0.0,0.0,1.0,0.00403335,13765.0,,False
V2ZGAcXVfLD8h3Nv7zCq,8,helmet_on_head,POLYGON,0.0,0.0,1.0,0.01600533,54623.0,,False
V2ZGAcXVfLD8h3Nv7zCq,9,person,POLYGON,0.0,0.0,1.0,0.17133673,584738.0,,False
V2ZGAcXVfLD8h3Nv7zCq,A,person,POLYGON,1.0,0.0,0.03674413,0.00355866,12145.0,3,False
V2ZGAcXVfLD8h3Nv7zCq,E,vest_on_body,RLE,0.049316,0.0,1.70603373,0.04739832,161761.0,D,False
V2ZGAcXVfLD8h3Nv7zCq,D,vest_on_body,RLE,0.083333,0.0,0.58615488,0.02778276,94817.0,E,False
V2ZGAcXVfLD8h3Nv7zCq,C,vest_on_body,RLE,0.0,0.0,1.0,0.07423816,253360.0,,False
VBtNhSPdKWG9aB5UwSAp,1,person,POLYGON,0.0,0.0,1.0,0.38346464,432203.0,,False
VBtNhSPdKWG9aB5UwSAp,3,helmet_loose,POLYGON,0.0,0.0,1.0,0.02196788,24760.0,,False
VBtNhSPdKWG9aB5UwSAp,5,vest_on_body,RLE,0.0,0.0,1.0,0.08736492,98469.0,,False
VKyk8uoMs024kVF0SQRN,1,person,POLYGON,0.0,0.0,1.0,0.19051892,448794.0,,False
Vtt35PA66TdcCFU5LqWG,1,helmet_loose,POLYGON,0.0,0.0,1.0,0.00752449,17725.0,,False
Vtt35PA66TdcCFU5LqWG,2,helmet_loose,POLYGON,0.0,0.0,1.0,0.01086499,25594.0,,False
Vtt35PA66TdcCFU5LqWG,3,helmet_loose,POLYGON,0.0,0.0,1.0,0.00887445,20905.0,,False
Vtt35PA66TdcCFU5LqWG,4,helmet_loose,POLYGON,0.0,0.0,1.0,0.00968654,22818.0,,False
Vtt35PA66TdcCFU5LqWG,5,helmet_loose,POLYGON,0.0,0.0,1.0,0.0109864,25880.0,,False
Vtt35PA66TdcCFU5LqWG,6,helmet_loose,POLYGON,0.0,0.0,1.0,0.00815575,19212.0,,False
Vtt35PA66TdcCFU5LqWG,7,helmet_loose,POLYGON,0.0,0.0,1.0,0.01002742,23621.0,,False
Vtt35PA66TdcCFU5LqWG,8,helmet_loose,POLYGON,0.0,0.0,1.0,0.00962923,22683.0,,False
Vtt35PA66TdcCFU5LqWG,9,helmet_loose,POLYGON,0.0,0.0,1.0,0.00533188,12560.0,,False
Vtt35PA66TdcCFU5LqWG,F,helmet_loose,POLYGON,0.149566,0.151159,6.47615527,0.00743662,17518.0,I,False
Vtt35PA66TdcCFU5LqWG,I,helmet_loose,POLYGON,0.962963,0.978928,0.1544126,0.00114831,2705.0,F,False
Vtt35PA66TdcCFU5LqWG,K,helmet_loose,POLYGON,0.182927,0.0,1.37130271,0.00092501,2179.0,M,False
Vtt35PA66TdcCFU5LqWG,M,helmet_loose,POLYGON,0.208333,0.0,0.72923359,0.00067455,1589.0,K,False
Vtt35PA66TdcCFU5LqWG,O,helmet_loose,POLYGON,1.0,0.756146,0.05805457,0.00043173,1017.0,F,False
Vtt35PA66TdcCFU5LqWG,e,vest_loose,RLE,1.0,0.991536,0.28824418,0.02949007,69468.0,U,False
Vtt35PA66TdcCFU5LqWG,d,vest_loose,RLE,0.0,0.0,1.0,0.00818376,19278.0,,False
Vtt35PA66TdcCFU5LqWG,c,vest_loose,RLE,1.0,0.988352,0.16771947,0.01811312,42668.0,Y,False
Vtt35PA66TdcCFU5LqWG,b,vest_loose,RLE,1.0,0.99893,0.21307699,0.02301158,54207.0,Y,False
Vtt35PA66TdcCFU5LqWG,a,vest_loose,RLE,0.988235,0.308986,0.20104231,0.02056851,48452.0,U,False
Vtt35PA66TdcCFU5LqWG,Z,vest_loose,RLE,0.9975,0.982842,0.17319507,0.01870447,44061.0,Y,False
Vtt35PA66TdcCFU5LqWG,Y,vest_loose,RLE,0.453002,0.545556,1.83134291,0.10799655,254401.0,S,False
Vtt35PA66TdcCFU5LqWG,X,vest_loose,RLE,0.981353,0.937772,0.299522,0.0306439,72186.0,U,False
Vtt35PA66TdcCFU5LqWG,W,vest_loose,RLE,1.0,0.969262,0.22635131,0.02444516,57584.0,Y,False
Vtt35PA66TdcCFU5LqWG,V,vest_loose,RLE,1.0,0.998504,0.3634587,0.03718522,87595.0,U,False
Vtt35PA66TdcCFU5LqWG,U,vest_loose,RLE,0.275571,0.362915,2.75134425,0.10230935,241004.0,V,False
Vtt35PA66TdcCFU5LqWG,T,vest_loose,RLE,0.975016,0.944045,0.22550226,0.02435347,57368.0,Y,False
Vtt35PA66TdcCFU5LqWG,S,vest_loose,RLE,1.0,0.9991,0.54604738,0.05897123,138915.0,Y,False
VzapfWdPlwdZ5ZjvR9Lz,1,vest_on_body,RLE,0.0,0.0,1.0,0.08037552,308642.0,,False
VzapfWdPlwdZ5ZjvR9Lz,2,helmet_loose,RLE,0.0,0.0,1.0,0.09832214,377557.0,,False
VzapfWdPlwdZ5ZjvR9Lz,3,person,RLE,0.578829,6.8e-05,1.11391045,0.19245443,739025.0,4,False
VzapfWdPlwdZ5ZjvR9Lz,4,person,RLE,0.614953,7.5e-05,0.89773824,0.1727737,663451.0,3,False
WDUbla9aKXNSFb1VPo3Y,1,person,POLYGON,0.0,0.0,1.0,0.43846233,555751.0,,False
WDUbla9aKXNSFb1VPo3Y,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.21389034,271106.0,,False
WDUbla9aKXNSFb1VPo3Y,3,helmet_on_head,POLYGON,0.0,0.0,1.0,0.12515819,158638.0,,False
WK7rSXorlMi85h9asAR3,1,helmet_on_head,POLYGON,0.0,0.0,1.0,0.11725602,148622.0,,False
WK7rSXorlMi85h9asAR3,2,vest_on_body,POLYGON,0.0,0.0,1.0,0.1361002,172507.0,,False
WK7rSXorlMi85h9asAR3,5,person,POLYGON,0.0,0.0,1.0,0.53446627,677436.0,,False
WRFgtFooB6kjdViPXWHk,1,helmet_loose,POLYGON,0.123492,9.1e-05,4.46360851,0.18090792,308846.0,2,False
WRFgtFooB6kjdViPXWHk,2,helmet_loose,POLYGON,0.396491,0.000405,0.22403398,0.04052952,69192.0,1,False
