source_image_id,annotation_id,label,geometry_kind,action,reason,decision_source,geometry_origin,review_flag,bbox,area
rpdoJYbURHUkBIZtjRyx,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,801.000;352.000;536.000;848.000,128530.000
rpdoJYbURHUkBIZtjRyx,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,787.000;342.000;322.000;528.000,78965.000
rpdoJYbURHUkBIZtjRyx,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,956.000;297.000;43.000;72.000,1704.000
s9ircNOjL3KJuH5uqnhY,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,496.000;1283.000;395.000;521.000,80771.000
s9ircNOjL3KJuH5uqnhY,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,906.000;1285.000;694.000;875.000,318791.000
s9ircNOjL3KJuH5uqnhY,3,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;1480.000;779.000;692.000,159353.000
s9ircNOjL3KJuH5uqnhY,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,896.000;1035.000;69.000;58.000,2467.000
s9ircNOjL3KJuH5uqnhY,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,908.000;1003.000;692.000;1169.000,618832.000
s9ircNOjL3KJuH5uqnhY,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,894.000;1035.000;72.000;206.000,9884.000
s9ircNOjL3KJuH5uqnhY,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;1057.000;1072.000;1115.000,663251.000
s9ircNOjL3KJuH5uqnhY,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,NESTED_SAME_CLASS_CANDIDATE,944.000;1021.000;42.000;56.000,1666.000
s9ircNOjL3KJuH5uqnhY,9,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;844.000;149.000;753.000,80339.000
s9ircNOjL3KJuH5uqnhY,A,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,972.000;968.000;86.000;113.000,4791.000
s9ircNOjL3KJuH5uqnhY,B,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,372.000;943.000;603.000;1098.000,260548.000
s9ircNOjL3KJuH5uqnhY,C,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,817.000;1005.000;59.000;81.000,2855.000
s9ircNOjL3KJuH5uqnhY,D,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1058.000;998.000;82.000;70.000,3936.000
s9ircNOjL3KJuH5uqnhY,E,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,972.000;968.000;86.000;89.000,3162.000
sCBw5cHMoREKazVjQfkj,1,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,408.000;817.000;260.000;308.000,62823.000
sCBw5cHMoREKazVjQfkj,2,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1352.000;185.000;292.000;358.000,82458.000
sCBw5cHMoREKazVjQfkj,3,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,41.000;455.000;261.000;343.000,69120.000
sCBw5cHMoREKazVjQfkj,4,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,179.000;147.000;284.000;345.000,74887.000
sCBw5cHMoREKazVjQfkj,5,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1065.000;180.000;285.000;359.000,78416.000
sCBw5cHMoREKazVjQfkj,6,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,303.000;438.000;266.000;347.000,73186.000
sCBw5cHMoREKazVjQfkj,7,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1174.000;499.000;276.000;341.000,76169.000
sCBw5cHMoREKazVjQfkj,8,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,976.000;827.000;266.000;318.000,67110.000
sCBw5cHMoREKazVjQfkj,9,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,689.000;802.000;260.000;311.000,64556.000
sCBw5cHMoREKazVjQfkj,A,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1659.000;189.000;220.000;358.000,67510.000
sCBw5cHMoREKazVjQfkj,B,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,784.000;166.000;280.000;370.000,80956.000
sCBw5cHMoREKazVjQfkj,C,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,602.000;474.000;284.000;306.000,69751.000
sCBw5cHMoREKazVjQfkj,D,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,465.000;151.000;262.000;359.000,73665.000
sCBw5cHMoREKazVjQfkj,E,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1483.000;498.000;266.000;336.000,72125.000
sCBw5cHMoREKazVjQfkj,F,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1258.000;0.000;276.000;218.000,50369.000
sCBw5cHMoREKazVjQfkj,G,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,110.000;796.000;276.000;357.000,80032.000
sCBw5cHMoREKazVjQfkj,H,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1270.000;825.000;270.000;334.000,71593.000
sCBw5cHMoREKazVjQfkj,I,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,632.000;0.000;291.000;204.000,48774.000
sCBw5cHMoREKazVjQfkj,J,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,339.000;0.000;284.000;191.000,43904.000
sCBw5cHMoREKazVjQfkj,K,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1560.000;0.000;279.000;235.000,55302.000
sCBw5cHMoREKazVjQfkj,L,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,515.000;1074.000;257.000;161.000,32665.000
sCBw5cHMoREKazVjQfkj,M,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;0.000;286.000;189.000,42671.000
sCBw5cHMoREKazVjQfkj,N,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;151.000;182.000;350.000,56630.000
sCBw5cHMoREKazVjQfkj,O,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,950.000;0.000;291.000;203.000,48145.000
sCBw5cHMoREKazVjQfkj,P,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1550.000;834.000;266.000;334.000,69140.000
sCBw5cHMoREKazVjQfkj,Q,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1756.000;511.000;123.000;341.000,31245.000
sCBw5cHMoREKazVjQfkj,R,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1126.000;1095.000;241.000;140.000,25780.000
sCBw5cHMoREKazVjQfkj,S,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,887.000;488.000;272.000;350.000,77213.000
sCBw5cHMoREKazVjQfkj,T,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1685.000;1110.000;194.000;125.000,18958.000
sCBw5cHMoREKazVjQfkj,U,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;1030.000;170.000;205.000,29001.000
sCBw5cHMoREKazVjQfkj,V,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;813.000;57.000;251.000,11351.000
sCBw5cHMoREKazVjQfkj,W,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,236.000;1063.000;232.000;172.000,28194.000
sCBw5cHMoREKazVjQfkj,X,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,828.000;1075.000;244.000;160.000,29146.000
sCBw5cHMoREKazVjQfkj,Y,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1394.000;1091.000;263.000;144.000,24620.000
sCBw5cHMoREKazVjQfkj,Z,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;512.000;47.000;251.000,9398.000
sRXEOujQOUMfRHzPXYsE,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,226.000;499.000;294.000;444.000,74290.000
sRXEOujQOUMfRHzPXYsE,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,649.000;568.000;269.000;404.000,27184.000
sRXEOujQOUMfRHzPXYsE,3,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,313.000;268.000;219.000;137.000,17610.000
sRXEOujQOUMfRHzPXYsE,4,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,707.000;362.000;193.000;142.000,19060.000
sRXEOujQOUMfRHzPXYsE,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,143.000;269.000;451.000;798.000,245081.000
sRXEOujQOUMfRHzPXYsE,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,579.000;362.000;465.000;702.000,133679.000
sSsfNfmuKklWQnB6wgFb,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1227.000;683.000;373.000;384.000,73295.000
sSsfNfmuKklWQnB6wgFb,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;286.000;312.000;729.000,143524.000
sSsfNfmuKklWQnB6wgFb,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,997.000;6.000;459.000;549.000,148445.000
sSsfNfmuKklWQnB6wgFb,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,395.000;342.000;591.000;722.000,183725.000
sSsfNfmuKklWQnB6wgFb,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,442.000;0.000;558.000;422.000,109759.000
sl5odNB8YRmCtgwWD7pE,1,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,519.000;226.000;570.000;503.000,209464.000
szhdyw6JE1HhJo9ILihS,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,372.000;116.000;639.000;949.000,255504.000
szjOIXL0vHTzXnHCk2QD,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,275.000;381.000;283.000;717.000,90334.000
szjOIXL0vHTzXnHCk2QD,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,374.000;384.000;81.000;69.000,3886.000
szjOIXL0vHTzXnHCk2QD,4,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,273.000;456.000;255.000;438.000,60436.000
t3Bt4eQVavoJA4eXFvEO,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,717.000;438.000;127.000;208.000,11801.000
t3Bt4eQVavoJA4eXFvEO,2,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,753.000;442.000;62.000;53.000,2265.000
t92NygAuu8S9QMcR2Neh,4,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,599.000;276.000;569.000;500.000,190168.000
tAHPTKhPWsGlGkTWoapB,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,406.000;774.000;240.000;524.000,46602.000
tAHPTKhPWsGlGkTWoapB,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,406.000;775.000;137.000;127.000,10579.000
tAHPTKhPWsGlGkTWoapB,4,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,454.000;861.000;191.000;412.000,27645.000
tgYP65AdeQ00p58sCuL0,1,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1235.000;556.000;365.000;644.000,166140.000
tgYP65AdeQ00p58sCuL0,2,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,352.000;477.000;435.000;510.000,114190.000
tgYP65AdeQ00p58sCuL0,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,817.000;294.000;240.000;377.000,23574.000
tgYP65AdeQ00p58sCuL0,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,721.000;463.000;449.000;737.000,141958.000
tgYP65AdeQ00p58sCuL0,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,701.000;300.000;193.000;373.000,30906.000
tjHCOqwRIYw66vZcCHJp,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,289.000;375.000;442.000;541.000,193846.000
tjHCOqwRIYw66vZcCHJp,2,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,395.000;119.000;215.000;222.000,37320.000
tjHCOqwRIYw66vZcCHJp,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,271.000;120.000;546.000;947.000,373033.000
tqzQPhC5wHy3xDwCdFuo,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,747.000;209.000;156.000;529.000,55108.000
tqzQPhC5wHy3xDwCdFuo,3,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,777.000;208.000;71.000;50.000,2410.000
tqzQPhC5wHy3xDwCdFuo,5,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,760.000;310.000;127.000;189.000,17468.000
u4uGaDsy2tThEpOEs5TM,1,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,646.000;412.000;102.000;159.000,12573.000
u4uGaDsy2tThEpOEs5TM,2,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,735.000;383.000;56.000;206.000,5113.000
u4uGaDsy2tThEpOEs5TM,3,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1549.000;428.000;51.000;118.000,4878.000
u4uGaDsy2tThEpOEs5TM,4,vest_on_body,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,894.000;431.000;94.000;139.000,4392.000
u4uGaDsy2tThEpOEs5TM,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,894.000;375.000;101.000;349.000,23443.000
u4uGaDsy2tThEpOEs5TM,6,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,621.000;350.000;241.000;388.000,33232.000
u4uGaDsy2tThEpOEs5TM,7,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1542.000;384.000;58.000;263.000,12135.000
u4uGaDsy2tThEpOEs5TM,8,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,706.000;375.000;172.000;345.000,16884.000
u4uGaDsy2tThEpOEs5TM,C,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,692.000;350.000;65.000;51.000,2171.000
u4uGaDsy2tThEpOEs5TM,B,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1546.000;384.000;41.000;37.000,913.000
u4uGaDsy2tThEpOEs5TM,A,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,759.000;375.000;58.000;36.000,1552.000
uZZkiFjkPxvryVuQh0S0,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,329.000;409.000;247.000;778.000,115993.000
uZZkiFjkPxvryVuQh0S0,2,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,41.000;454.000;268.000;725.000,125897.000
uZZkiFjkPxvryVuQh0S0,3,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,576.000;413.000;243.000;804.000,129010.000
v1m3svUyUjC30E9pB92L,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,755.000;369.000;163.000;463.000,45350.000
v1m3svUyUjC30E9pB92L,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,800.000;371.000;44.000;38.000,1457.000
v1m3svUyUjC30E9pB92L,3,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,789.000;453.000;95.000;161.000,11014.000
vYEZdbnXgIU3r7Aa4AWT,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;48.000;859.000;1250.000,702407.000
vYEZdbnXgIU3r7Aa4AWT,2,helmet_on_head,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,352.000;46.000;291.000;210.000,43981.000
vYEZdbnXgIU3r7Aa4AWT,4,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,198.000;417.000;585.000;844.000,356454.000
vYEZdbnXgIU3r7Aa4AWT,5,vest_on_body,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,NESTED_SAME_CLASS_CANDIDATE,302.000;1194.000;48.000;37.000,624.000
va1h7fuyzlYl8u8358Qx,1,person,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,333.000;910.000;382.000;1265.000,276811.000
vh2ww5CJ1DQeofRTmQMg,1,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1238.000;308.000;64.000;41.000,1630.000
vh2ww5CJ1DQeofRTmQMg,2,helmet_on_head,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1088.000;380.000;64.000;49.000,2134.000
vh2ww5CJ1DQeofRTmQMg,3,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1203.000;309.000;162.000;436.000,37570.000
vh2ww5CJ1DQeofRTmQMg,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1375.000;360.000;56.000;156.000,5361.000
vh2ww5CJ1DQeofRTmQMg,5,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1041.000;381.000;172.000;426.000,42452.000
vhz25WpcjcQ6mGS8YP5I,4,person,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,178.000;313.000;407.000;1153.000,264841.000
vhz25WpcjcQ6mGS8YP5I,6,helmet_loose,RLE,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,197.000;1055.000;179.000;178.000,12478.000
vltD7ae0puVQgcj8VjlZ,3,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1579.000;1975.000;11.000;17.000,105.000
vltD7ae0puVQgcj8VjlZ,4,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1575.000;2008.000;24.000;40.000,564.000
vltD7ae0puVQgcj8VjlZ,5,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,1127.000;0.000;104.000;33.000,2727.000
vltD7ae0puVQgcj8VjlZ,6,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;553.000;65.000;111.000,4401.000
vltD7ae0puVQgcj8VjlZ,7,helmet_loose,POLYGON,KEEP,CANONICAL_PROVIDER_SEGMENTATION,PHASE_5B_CANONICALIZATION,PROVIDER_SEGMENTATION,,0.000;2039.000;64.000;111.000,5323.000
